RC_id,SR_id,RC_path,RC_filename,RC_read_direction,RC_reads
RC_seq240222_RQS8X_R_2023_16S_P3_neg_S33_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-2023-16S-P3-neg_S33_L001_R2_001.fastq.gz,R-2023-16S-P3-neg_S33_L001_R2_001.fastq.gz,R2,24
RC_seq240222_RQS8X_S_240622_16S_w_5_3_S65_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-5-3_S65_L001_R2_001.fastq.gz,S-240622-16S-w-5-3_S65_L001_R2_001.fastq.gz,R2,21302
RC_seq240222_RQS8X_R_140722_16S_w_I3_S11_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-140722-16S-w-I3_S11_L001_R1_001.fastq.gz,R-140722-16S-w-I3_S11_L001_R1_001.fastq.gz,R1,27381
RC_seq240222_RQS8X_H_200622_ITS_w_4_6_S120_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-4-6_S120_L001_R2_001.fastq.gz,H-200622-ITS-w-4-6_S120_L001_R2_001.fastq.gz,R2,20655
RC_seq240222_RQS8X_A_230622_16S_c_57_S139_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/A-230622-16S-c-57_S139_L001_R1_001.fastq.gz,A-230622-16S-c-57_S139_L001_R1_001.fastq.gz,R1,28452
RC_seq240222_RQS8X_S_240622_16S_w_3_6_S54_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-3-6_S54_L001_R1_001.fastq.gz,S-240622-16S-w-3-6_S54_L001_R1_001.fastq.gz,R1,33125
RC_seq240222_RQS8X_R_140622_16S_w_C23_S71_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-140622-16S-w-C23_S71_L001_R1_001.fastq.gz,R-140622-16S-w-C23_S71_L001_R1_001.fastq.gz,R1,22442
RC_seq240222_RQS8X_A_230622_16S_c_52_S134_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/A-230622-16S-c-52_S134_L001_R1_001.fastq.gz,A-230622-16S-c-52_S134_L001_R1_001.fastq.gz,R1,27482
RC_seq240222_RQS8X_R_140622_16S_w_C7_S55_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-140622-16S-w-C7_S55_L001_R1_001.fastq.gz,R-140622-16S-w-C7_S55_L001_R1_001.fastq.gz,R1,31303
RC_seq240222_RQS8X_S_240622_16S_w_7_2_S78_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-7-2_S78_L001_R1_001.fastq.gz,S-240622-16S-w-7-2_S78_L001_R1_001.fastq.gz,R1,36410
RC_seq240222_RQS8X_S_240622_16S_w_5_6_S68_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-5-6_S68_L001_R2_001.fastq.gz,S-240622-16S-w-5-6_S68_L001_R2_001.fastq.gz,R2,31665
RC_seq240222_RQS8X_R_070622_16S_w_A19_S19_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-070622-16S-w-A19_S19_L001_R1_001.fastq.gz,R-070622-16S-w-A19_S19_L001_R1_001.fastq.gz,R1,25119
RC_seq240222_RQS8X_R_170622_16S_w_D1_S73_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-170622-16S-w-D1_S73_L001_R1_001.fastq.gz,R-170622-16S-w-D1_S73_L001_R1_001.fastq.gz,R1,20246
RC_seq240222_RQS8X_S_240622_16S_w_6_4_S73_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-6-4_S73_L001_R2_001.fastq.gz,S-240622-16S-w-6-4_S73_L001_R2_001.fastq.gz,R2,43462
RC_seq240222_RQS8X_S_240622_16S_w_2_7_S48_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-2-7_S48_L001_R1_001.fastq.gz,S-240622-16S-w-2-7_S48_L001_R1_001.fastq.gz,R1,35938
RC_seq240222_RQS8X_R_070722_16S_w_H18_S2_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-070722-16S-w-H18_S2_L001_R1_001.fastq.gz,R-070722-16S-w-H18_S2_L001_R1_001.fastq.gz,R1,14886
RC_seq240222_RQS8X_R_140622_16S_w_C19_S67_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-140622-16S-w-C19_S67_L001_R2_001.fastq.gz,R-140622-16S-w-C19_S67_L001_R2_001.fastq.gz,R2,64715
RC_seq240222_RQS8X_R_070622_16S_w_A7_S7_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-070622-16S-w-A7_S7_L001_R2_001.fastq.gz,R-070622-16S-w-A7_S7_L001_R2_001.fastq.gz,R2,34280
RC_seq240222_RQS8X_H_200622_ITS_w_7_1_S136_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-7-1_S136_L001_R1_001.fastq.gz,H-200622-ITS-w-7-1_S136_L001_R1_001.fastq.gz,R1,29442
RC_seq240222_RQS8X_H_200622_ITS_w_8_2_S144_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-8-2_S144_L001_R2_001.fastq.gz,H-200622-ITS-w-8-2_S144_L001_R2_001.fastq.gz,R2,15478
RC_seq240222_RQS8X_R_070622_16S_w_A9_S9_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-070622-16S-w-A9_S9_L001_R2_001.fastq.gz,R-070622-16S-w-A9_S9_L001_R2_001.fastq.gz,R2,22847
RC_seq240222_RQS8X_R_070722_16S_w_H20_S4_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-070722-16S-w-H20_S4_L001_R2_001.fastq.gz,R-070722-16S-w-H20_S4_L001_R2_001.fastq.gz,R2,22966
RC_seq240222_RQS8X_R_170622_16S_w_D17_S89_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-170622-16S-w-D17_S89_L001_R1_001.fastq.gz,R-170622-16S-w-D17_S89_L001_R1_001.fastq.gz,R1,26968
RC_seq240222_RQS8X_R_140622_16S_w_C1_S49_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-140622-16S-w-C1_S49_L001_R2_001.fastq.gz,R-140622-16S-w-C1_S49_L001_R2_001.fastq.gz,R2,21204
RC_seq240222_RQS8X_T_210623_s_aphid_5_68D_S154_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/T-210623-s-aphid-5-68D_S154_L001_R1_001.fastq.gz,T-210623-s-aphid-5-68D_S154_L001_R1_001.fastq.gz,R1,155972
RC_seq240222_RQS8X_H_200622_ITS_w_2_3_S104_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-2-3_S104_L001_R1_001.fastq.gz,H-200622-ITS-w-2-3_S104_L001_R1_001.fastq.gz,R1,22823
RC_seq240222_RQS8X_S_240622_16S_w_13_1_S119_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-13-1_S119_L001_R2_001.fastq.gz,S-240622-16S-w-13-1_S119_L001_R2_001.fastq.gz,R2,44618
RC_seq240222_RQS8X_S_240622_16S_w_8_5_S88_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-8-5_S88_L001_R1_001.fastq.gz,S-240622-16S-w-8-5_S88_L001_R1_001.fastq.gz,R1,34
RC_seq240222_RQS8X_R_140722_16S_w_I17_S25_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-140722-16S-w-I17_S25_L001_R2_001.fastq.gz,R-140722-16S-w-I17_S25_L001_R2_001.fastq.gz,R2,28883
RC_seq240222_RQS8X_R_140622_16S_w_C12_S60_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-140622-16S-w-C12_S60_L001_R2_001.fastq.gz,R-140622-16S-w-C12_S60_L001_R2_001.fastq.gz,R2,6928
RC_seq240222_RQS8X_S_240622_16S_w_1_1_S35_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-1-1_S35_L001_R1_001.fastq.gz,S-240622-16S-w-1-1_S35_L001_R1_001.fastq.gz,R1,41166
RC_seq240222_RQS8X_R_140722_16S_w_I20_S28_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-140722-16S-w-I20_S28_L001_R2_001.fastq.gz,R-140722-16S-w-I20_S28_L001_R2_001.fastq.gz,R2,31138
RC_seq240222_RQS8X_R_170622_16S_w_D7_S79_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-170622-16S-w-D7_S79_L001_R2_001.fastq.gz,R-170622-16S-w-D7_S79_L001_R2_001.fastq.gz,R2,30577
RC_seq240222_RQS8X_R_100622_16S_w_B7_S31_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-100622-16S-w-B7_S31_L001_R2_001.fastq.gz,R-100622-16S-w-B7_S31_L001_R2_001.fastq.gz,R2,18178
RC_seq240222_RQS8X_A_230622_16S_c_58_4_S143_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/A-230622-16S-c-58-4_S143_L001_R2_001.fastq.gz,A-230622-16S-c-58-4_S143_L001_R2_001.fastq.gz,R2,31368
RC_seq240222_RQS8X_R_070622_16S_w_A12_S12_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-070622-16S-w-A12_S12_L001_R1_001.fastq.gz,R-070622-16S-w-A12_S12_L001_R1_001.fastq.gz,R1,21995
RC_seq240222_RQS8X_R_070622_16S_w_A14_S14_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-070622-16S-w-A14_S14_L001_R2_001.fastq.gz,R-070622-16S-w-A14_S14_L001_R2_001.fastq.gz,R2,21272
RC_seq240222_RQS8X_S_240622_16S_w_2_1_S42_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-2-1_S42_L001_R2_001.fastq.gz,S-240622-16S-w-2-1_S42_L001_R2_001.fastq.gz,R2,43708
RC_seq240222_RQS8X_H_200622_ITS_w_3_7_S115_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-3-7_S115_L001_R1_001.fastq.gz,H-200622-ITS-w-3-7_S115_L001_R1_001.fastq.gz,R1,21282
RC_seq240222_RQS8X_R_170622_16S_w_D11_S83_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-170622-16S-w-D11_S83_L001_R2_001.fastq.gz,R-170622-16S-w-D11_S83_L001_R2_001.fastq.gz,R2,25900
RC_seq240222_RQS8X_H_200622_ITS_w_12_5_S174_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-12-5_S174_L001_R2_001.fastq.gz,H-200622-ITS-w-12-5_S174_L001_R2_001.fastq.gz,R2,20237
RC_seq240222_RQS8X_R_100622_16S_w_B24_S48_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-100622-16S-w-B24_S48_L001_R1_001.fastq.gz,R-100622-16S-w-B24_S48_L001_R1_001.fastq.gz,R1,20754
RC_seq240222_RQS8X_H_200622_ITS_w_8_6_S147_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-8-6_S147_L001_R1_001.fastq.gz,H-200622-ITS-w-8-6_S147_L001_R1_001.fastq.gz,R1,29433
RC_seq240222_RQS8X_S_240622_16S_w_8_2_S85_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-8-2_S85_L001_R2_001.fastq.gz,S-240622-16S-w-8-2_S85_L001_R2_001.fastq.gz,R2,33993
RC_seq240222_RQS8X_H_200622_ITS_w_12_3_S172_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-12-3_S172_L001_R1_001.fastq.gz,H-200622-ITS-w-12-3_S172_L001_R1_001.fastq.gz,R1,73441
RC_seq240222_RQS8X_S_240622_16S_w_10_1_S98_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-10-1_S98_L001_R2_001.fastq.gz,S-240622-16S-w-10-1_S98_L001_R2_001.fastq.gz,R2,32747
RC_seq240222_RQS8X_S_240622_16S_w_9_4_S94_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-9-4_S94_L001_R1_001.fastq.gz,S-240622-16S-w-9-4_S94_L001_R1_001.fastq.gz,R1,34210
RC_seq240222_RQS8X_R_170622_16S_w_D8_S80_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-170622-16S-w-D8_S80_L001_R2_001.fastq.gz,R-170622-16S-w-D8_S80_L001_R2_001.fastq.gz,R2,34937
RC_seq240222_RQS8X_S_240622_16S_w_12_3_S114_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-12-3_S114_L001_R1_001.fastq.gz,S-240622-16S-w-12-3_S114_L001_R1_001.fastq.gz,R1,32595
RC_seq240222_RQS8X_A_230622_16S_c_55_S137_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/A-230622-16S-c-55_S137_L001_R1_001.fastq.gz,A-230622-16S-c-55_S137_L001_R1_001.fastq.gz,R1,20512
RC_seq240222_RQS8X_S_240622_16S_w_9_2_S92_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-9-2_S92_L001_R2_001.fastq.gz,S-240622-16S-w-9-2_S92_L001_R2_001.fastq.gz,R2,28630
RC_seq240222_RQS8X_R_100622_16S_w_B18_S42_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-100622-16S-w-B18_S42_L001_R1_001.fastq.gz,R-100622-16S-w-B18_S42_L001_R1_001.fastq.gz,R1,30977
RC_seq240222_RQS8X_R_170622_16S_w_D20_S92_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-170622-16S-w-D20_S92_L001_R1_001.fastq.gz,R-170622-16S-w-D20_S92_L001_R1_001.fastq.gz,R1,28543
RC_seq240222_RQS8X_R_100622_16S_w_B10_S34_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-100622-16S-w-B10_S34_L001_R2_001.fastq.gz,R-100622-16S-w-B10_S34_L001_R2_001.fastq.gz,R2,24507
RC_seq240222_RQS8X_H_200622_ITS_w_3_1_S109_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-3-1_S109_L001_R2_001.fastq.gz,H-200622-ITS-w-3-1_S109_L001_R2_001.fastq.gz,R2,30317
RC_seq240222_RQS8X_S_240622_16S_w_10_4_S101_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-10-4_S101_L001_R1_001.fastq.gz,S-240622-16S-w-10-4_S101_L001_R1_001.fastq.gz,R1,37145
RC_seq240222_RQS8X_S_240622_16S_w_6_3_S72_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-6-3_S72_L001_R1_001.fastq.gz,S-240622-16S-w-6-3_S72_L001_R1_001.fastq.gz,R1,20452
RC_seq240222_RQS8X_R_140622_16S_w_C4_S52_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-140622-16S-w-C4_S52_L001_R2_001.fastq.gz,R-140622-16S-w-C4_S52_L001_R2_001.fastq.gz,R2,16347
RC_seq240222_RQS8X_S_240622_16S_w_6_5_S74_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-6-5_S74_L001_R2_001.fastq.gz,S-240622-16S-w-6-5_S74_L001_R2_001.fastq.gz,R2,27956
RC_seq240222_RQS8X_S_240622_16S_w_4_7_S62_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-4-7_S62_L001_R2_001.fastq.gz,S-240622-16S-w-4-7_S62_L001_R2_001.fastq.gz,R2,42613
RC_seq240222_RQS8X_R_100622_16S_w_B15_S39_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-100622-16S-w-B15_S39_L001_R2_001.fastq.gz,R-100622-16S-w-B15_S39_L001_R2_001.fastq.gz,R2,24344
RC_seq240222_RQS8X_H_200622_ITS_w_13_2_S178_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-13-2_S178_L001_R1_001.fastq.gz,H-200622-ITS-w-13-2_S178_L001_R1_001.fastq.gz,R1,29222
RC_seq240222_RQS8X_S_240622_16S_w_7_5_S81_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-7-5_S81_L001_R2_001.fastq.gz,S-240622-16S-w-7-5_S81_L001_R2_001.fastq.gz,R2,20317
RC_seq240222_RQS8X_S_240622_16S_w_3_5_S53_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-3-5_S53_L001_R2_001.fastq.gz,S-240622-16S-w-3-5_S53_L001_R2_001.fastq.gz,R2,34960
RC_seq240222_RQS8X_H_200622_ITS_w_8_1_S143_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-8-1_S143_L001_R1_001.fastq.gz,H-200622-ITS-w-8-1_S143_L001_R1_001.fastq.gz,R1,15929
RC_seq240222_RQS8X_R_070722_16S_w_H24_S8_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-070722-16S-w-H24_S8_L001_R1_001.fastq.gz,R-070722-16S-w-H24_S8_L001_R1_001.fastq.gz,R1,29115
RC_seq240222_RQS8X_R_100622_16S_w_B2_S26_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-100622-16S-w-B2_S26_L001_R2_001.fastq.gz,R-100622-16S-w-B2_S26_L001_R2_001.fastq.gz,R2,33649
RC_seq240222_RQS8X_R_2023_16S_P3_pos_S34_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-2023-16S-P3-pos_S34_L001_R2_001.fastq.gz,R-2023-16S-P3-pos_S34_L001_R2_001.fastq.gz,R2,17
RC_seq240222_RQS8X_S_240622_16S_w_10_6_S103_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-10-6_S103_L001_R1_001.fastq.gz,S-240622-16S-w-10-6_S103_L001_R1_001.fastq.gz,R1,37966
RC_seq240222_RQS8X_S_240622_16S_w_4_2_S57_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-4-2_S57_L001_R1_001.fastq.gz,S-240622-16S-w-4-2_S57_L001_R1_001.fastq.gz,R1,38579
RC_seq240222_RQS8X_R_170622_16S_w_D2_S74_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-170622-16S-w-D2_S74_L001_R2_001.fastq.gz,R-170622-16S-w-D2_S74_L001_R2_001.fastq.gz,R2,20777
RC_seq240222_RQS8X_H_200622_ITS_w_7_3_S138_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-7-3_S138_L001_R1_001.fastq.gz,H-200622-ITS-w-7-3_S138_L001_R1_001.fastq.gz,R1,32694
RC_seq240222_RQS8X_R_100622_16S_w_B21_S45_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-100622-16S-w-B21_S45_L001_R1_001.fastq.gz,R-100622-16S-w-B21_S45_L001_R1_001.fastq.gz,R1,18324
RC_seq240222_RQS8X_R_140722_16S_w_I14_S22_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-140722-16S-w-I14_S22_L001_R1_001.fastq.gz,R-140722-16S-w-I14_S22_L001_R1_001.fastq.gz,R1,21085
RC_seq240222_RQS8X_R_070622_16S_w_A21_S21_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-070622-16S-w-A21_S21_L001_R2_001.fastq.gz,R-070622-16S-w-A21_S21_L001_R2_001.fastq.gz,R2,30512
RC_seq240222_RQS8X_NM3_2845_B_S163_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/NM3-2845-B_S163_L001_R2_001.fastq.gz,NM3-2845-B_S163_L001_R2_001.fastq.gz,R2,26
RC_seq240222_RQS8X_H_200622_ITS_w_12_7_S176_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-12-7_S176_L001_R2_001.fastq.gz,H-200622-ITS-w-12-7_S176_L001_R2_001.fastq.gz,R2,23234
RC_seq240222_RQS8X_H_200622_ITS_w_12_1_S170_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-12-1_S170_L001_R1_001.fastq.gz,H-200622-ITS-w-12-1_S170_L001_R1_001.fastq.gz,R1,25176
RC_seq240222_RQS8X_H_200622_ITS_w_1_1_S96_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-1-1_S96_L001_R1_001.fastq.gz,H-200622-ITS-w-1-1_S96_L001_R1_001.fastq.gz,R1,22857
RC_seq240222_RQS8X_H_200622_ITS_w_3_3_S111_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-3-3_S111_L001_R2_001.fastq.gz,H-200622-ITS-w-3-3_S111_L001_R2_001.fastq.gz,R2,25489
RC_seq240222_RQS8X_S_240622_16S_w_6_5_S74_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-6-5_S74_L001_R1_001.fastq.gz,S-240622-16S-w-6-5_S74_L001_R1_001.fastq.gz,R1,27956
RC_seq240222_RQS8X_S_240622_16S_w_6_3_S72_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-6-3_S72_L001_R2_001.fastq.gz,S-240622-16S-w-6-3_S72_L001_R2_001.fastq.gz,R2,20452
RC_seq240222_RQS8X_S_240622_16S_w_4_7_S62_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-4-7_S62_L001_R1_001.fastq.gz,S-240622-16S-w-4-7_S62_L001_R1_001.fastq.gz,R1,42613
RC_seq240222_RQS8X_S_240622_16S_w_10_4_S101_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-10-4_S101_L001_R2_001.fastq.gz,S-240622-16S-w-10-4_S101_L001_R2_001.fastq.gz,R2,37145
RC_seq240222_RQS8X_S_240622_16S_w_12_3_S114_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-12-3_S114_L001_R2_001.fastq.gz,S-240622-16S-w-12-3_S114_L001_R2_001.fastq.gz,R2,32595
RC_seq240222_RQS8X_R_170622_16S_w_D8_S80_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-170622-16S-w-D8_S80_L001_R1_001.fastq.gz,R-170622-16S-w-D8_S80_L001_R1_001.fastq.gz,R1,34937
RC_seq240222_RQS8X_S_240622_16S_w_9_4_S94_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-9-4_S94_L001_R2_001.fastq.gz,S-240622-16S-w-9-4_S94_L001_R2_001.fastq.gz,R2,34210
RC_seq240222_RQS8X_A_230622_16S_c_55_S137_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/A-230622-16S-c-55_S137_L001_R2_001.fastq.gz,A-230622-16S-c-55_S137_L001_R2_001.fastq.gz,R2,20512
RC_seq240222_RQS8X_S_240622_16S_w_9_2_S92_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-9-2_S92_L001_R1_001.fastq.gz,S-240622-16S-w-9-2_S92_L001_R1_001.fastq.gz,R1,28630
RC_seq240222_RQS8X_R_100622_16S_w_B18_S42_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-100622-16S-w-B18_S42_L001_R2_001.fastq.gz,R-100622-16S-w-B18_S42_L001_R2_001.fastq.gz,R2,30977
RC_seq240222_RQS8X_R_100622_16S_w_B10_S34_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-100622-16S-w-B10_S34_L001_R1_001.fastq.gz,R-100622-16S-w-B10_S34_L001_R1_001.fastq.gz,R1,24507
RC_seq240222_RQS8X_H_200622_ITS_w_3_1_S109_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-3-1_S109_L001_R1_001.fastq.gz,H-200622-ITS-w-3-1_S109_L001_R1_001.fastq.gz,R1,30317
RC_seq240222_RQS8X_R_170622_16S_w_D11_S83_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-170622-16S-w-D11_S83_L001_R1_001.fastq.gz,R-170622-16S-w-D11_S83_L001_R1_001.fastq.gz,R1,25900
RC_seq240222_RQS8X_H_200622_ITS_w_3_7_S115_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-3-7_S115_L001_R2_001.fastq.gz,H-200622-ITS-w-3-7_S115_L001_R2_001.fastq.gz,R2,21282
RC_seq240222_RQS8X_H_200622_ITS_w_12_5_S174_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-12-5_S174_L001_R1_001.fastq.gz,H-200622-ITS-w-12-5_S174_L001_R1_001.fastq.gz,R1,20237
RC_seq240222_RQS8X_R_170622_16S_w_D20_S92_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-170622-16S-w-D20_S92_L001_R2_001.fastq.gz,R-170622-16S-w-D20_S92_L001_R2_001.fastq.gz,R2,28543
RC_seq240222_RQS8X_S_240622_16S_w_8_5_S88_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-8-5_S88_L001_R2_001.fastq.gz,S-240622-16S-w-8-5_S88_L001_R2_001.fastq.gz,R2,34
RC_seq240222_RQS8X_R_100622_16S_w_B24_S48_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/R-100622-16S-w-B24_S48_L001_R2_001.fastq.gz,R-100622-16S-w-B24_S48_L001_R2_001.fastq.gz,R2,20754
RC_seq240222_RQS8X_S_240622_16S_w_10_1_S98_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-10-1_S98_L001_R1_001.fastq.gz,S-240622-16S-w-10-1_S98_L001_R1_001.fastq.gz,R1,32747
RC_seq240222_RQS8X_S_240622_16S_w_8_2_S85_L001_R1_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/S-240622-16S-w-8-2_S85_L001_R1_001.fastq.gz,S-240622-16S-w-8-2_S85_L001_R1_001.fastq.gz,R1,33993
RC_seq240222_RQS8X_H_200622_ITS_w_8_6_S147_L001_R2_001_fastq_gz,seq240222_RQS8X,./seq240222_RQS8X/H-200622-ITS-w-8-6_S147_L001_R2_001.fastq.gz,H-200622-ITS-w-8-6_S147_L001_R2_001.fastq.gz,R2,29433
