bio_sample_ID,suggested_correct_seq_sample_ID,corrected_forward_fq,amplicon.x,sample_type,TYPE,YEAR,sample_date,density,cultivar,fertiliser,spray_fungicide,block,subplot,ID_on_field,run_ID,S5_index_ID,lib_plate_number,crushed_or_washed_date,lyophilised_date,PCR1_date,PCR2_date,days_between_DNA_x,DNA_ext_date,plate_position,lib_DNA_conc,DNA_conc_plate,DNA_conc_individual,sample_weight,sample,raw_reads,amplicon.y,seq_run,filtered_reads,ASV_reads,location,ddmmyy,amplicon,type,aphid,plot,seq_control_run,lib_control_type,replicate,date,lost_filtering,lost_denoising,lost_total,lost_filtering_pct,lost_denoising_pct,lost_total_pct,pass_filter,purpose,sample_day_of_the_year,library,fertiliser_wrong,ID_on_field.1,lib_date,Days_between_DNA_x,speedvac_DNA_conc_individual,sample_weight_g
825,R-160622-c-12,R-160622-16S-c-12,R-160622-16S-c-12_S12_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-06-16,,Kvium,,no,16,,A5,seq230707_DWDQH,S504,1,2022-07-25,2022-07-19,2023-01-31,2023-02-01,,2022-10-06,2D,11.0117710565269,41.5466527014053,,15,R-160622-16S-c-12_S12,24333,16S,seq230707_DWDQH,24333,19956,R,160622,16S,c,,12,,,,2022-06-16,0,4377,4377,0,17.9879176427074,17.9879176427074,yes,sample,166,seq230707_DWDQH_1,,,,,,
826,R-280622-c-73,R-280622-16S-c-73,R-280622-16S-c-73_S13_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-06-28,,Rembrandt,,no,1,,A16,seq230707_DWDQH,S501,1,2022-07-25,2022-07-19,2023-01-31,2023-02-01,,2022-10-06,3A,21.7853691056189,51.9856856070525,,15,R-280622-16S-c-73_S13,20903,16S,seq230707_DWDQH,20903,17907,R,280622,16S,c,,73,,,,2022-06-28,0,2996,2996,0,14.332870879778,14.332870879778,yes,sample,178,seq230707_DWDQH_1,,,,,,
827,R-280622-c-74,R-280622-16S-c-74,R-280622-16S-c-74_S14_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-06-28,,Heerup,,no,1,,A7,seq230707_DWDQH,S502,1,2022-07-26,2022-07-19,2023-01-31,2023-02-01,,2022-10-06,3B,22.318902011689,35.672514619883,,15,R-280622-16S-c-74_S14,18398,16S,seq230707_DWDQH,18398,15268,R,280622,16S,c,,74,,,,2022-06-28,0,3130,3130,0,17.0127187737798,17.0127187737798,yes,sample,178,seq230707_DWDQH_1,,,,,,
828,R-280622-c-75,R-280622-16S-c-75,R-280622-16S-c-75_S15_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-06-28,,Kvium,,yes,3,,B5,seq230707_DWDQH,S503,1,2022-07-25,2022-07-19,2023-01-31,2023-02-01,,2022-10-06,3C,19.8780647223124,37.1214104914026,,15,R-280622-16S-c-75_S15,29713,16S,seq230707_DWDQH,29713,25505,R,280622,16S,c,,75,,,,2022-06-28,0,4208,4208,0,14.162151246929,14.162151246929,yes,sample,178,seq230707_DWDQH_1,,,,,,
829,R-280622-c-76,R-280622-16S-c-76,R-280622-16S-c-76_S16_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-06-28,,Heerup,,yes,3,,B7,seq230707_DWDQH,S504,1,2022-07-25,2022-07-19,2023-01-31,2023-02-01,,2022-10-06,3D,17.5108692090345,45.7973291437549,,15,R-280622-16S-c-76_S16,20355,16S,seq230707_DWDQH,20355,17399,R,280622,16S,c,,76,,,,2022-06-28,0,2956,2956,0,14.5222304102186,14.5222304102186,yes,sample,178,seq230707_DWDQH_1,,,,,,
830,R-280622-c-77,R-280622-16S-c-77,R-280622-16S-c-77_S17_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-06-28,,Rembrandt,,yes,3,,B16,seq230707_DWDQH,S505,1,2022-07-26,2022-07-19,2023-01-31,2023-02-01,,2022-10-06,3E,10.517278862379,27.8694248057956,,15,R-280622-16S-c-77_S17,33245,16S,seq230707_DWDQH,33245,28330,R,280622,16S,c,,77,,,,2022-06-28,0,4915,4915,0,14.7841780718905,14.7841780718905,yes,sample,178,seq230707_DWDQH_1,,,,,,
831,R-280622-c-78,R-280622-16S-c-78,R-280622-16S-c-78_S18_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-06-28,,Kvium,,no,4,,A5,seq230707_DWDQH,S506,1,2022-07-26,2022-07-19,2023-01-31,2023-02-01,,2022-10-06,3F,11.3364819597028,102.601029938029,,15,R-280622-16S-c-78_S18,28327,16S,seq230707_DWDQH,28327,23868,R,280622,16S,c,,78,,,,2022-06-28,0,4459,4459,0,15.7411656723268,15.7411656723268,yes,sample,178,seq230707_DWDQH_1,,,,,,
832,R-280622-c-79,R-280622-16S-c-79,R-280622-16S-c-79_S19_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-06-28,,Heerup,,yes,6,,B7,seq230707_DWDQH,S508,1,2022-07-25,2022-07-19,2023-01-31,2023-02-01,,2022-10-06,3G,7.13588810396387,25.91428821,,15,R-280622-16S-c-79_S19,29474,16S,seq230707_DWDQH,29474,25035,R,280622,16S,c,,79,,,,2022-06-28,0,4439,4439,0,15.0607314921626,15.0607314921626,yes,sample,178,seq230707_DWDQH_1,,,,,,
833,R-280622-c-80,R-280622-16S-c-80,R-280622-16S-c-80_S20_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-06-28,,Rembrandt,,yes,7,,B16,seq230707_DWDQH,S508,1,2022-07-26,2022-07-19,2023-01-31,2023-02-01,,2022-10-06,3H,10.9534390180909,41.2848040499258,,15,R-280622-16S-c-80_S20,32723,16S,seq230707_DWDQH,32723,27198,R,280622,16S,c,,80,,,,2022-06-28,0,5525,5525,0,16.8841487638664,16.8841487638664,yes,sample,178,seq230707_DWDQH_1,,,,,,
834,R-040722-c-103,R-040722-16S-c-103,R-040722-16S-c-103_S43_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-04,,Heerup,,yes,6,,B7,seq230707_DWDQH,S511,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,6G,16.5218848207387,39.32093916383,,15,R-040722-16S-c-103_S43,26390,16S,seq230707_DWDQH,26390,21915,R,040722,16S,c,,103,,,,2022-07-04,0,4475,4475,0,16.9571807502842,16.9571807502842,yes,sample,184,seq230707_DWDQH_1,,,,,,
835,R-040722-c-104,R-040722-16S-c-104,R-040722-16S-c-104_S44_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-04,,Rembrandt,,yes,7,,B16,seq230707_DWDQH,S508,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,6H,19.6741932790076,82.1419219691019,,15,R-040722-16S-c-104_S44,23956,16S,seq230707_DWDQH,23956,19484,R,040722,16S,c,,104,,,,2022-07-04,0,4472,4472,0,18.6675571881783,18.6675571881783,yes,sample,184,seq230707_DWDQH_1,,,,,,
836,R-040722-c-105,R-040722-16S-c-105,R-040722-16S-c-105_S45_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-04,,Kvium,,yes,7,,B5,seq230707_DWDQH,S501,1,2022-08-05,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,7A,20.9014035276877,8.85921270838788,,15,R-040722-16S-c-105_S45,23716,16S,seq230707_DWDQH,23716,17941,R,040722,16S,c,,105,,,,2022-07-04,0,5775,5775,0,24.3506493506494,24.3506493506494,yes,sample,184,seq230707_DWDQH_1,,,,,,
837,R-040722-c-106,R-040722-16S-c-106,R-040722-16S-c-106_S46_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-04,,Heerup,,no,8,,A7,seq230707_DWDQH,S502,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,7B,21.60225125376,5.32425591341538,,15,R-040722-16S-c-106_S46,25259,16S,seq230707_DWDQH,25259,20836,R,040722,16S,c,,106,,,,2022-07-04,0,4423,4423,0,17.510590284651,17.510590284651,yes,sample,184,seq230707_DWDQH_1,,,,,,
838,R-140722-c-130,R-140722-16S-c-130,R-140722-16S-c-130_S70_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-14,,Heerup,,no,8,,A7,seq230707_DWDQH,S502,1,2022-08-05,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,10B,19.2607422738678,73.8587762939687,,15,R-140722-16S-c-130_S70,20643,16S,seq230707_DWDQH,20643,16885,R,140722,16S,c,,130,,,,2022-07-14,0,3758,3758,0,18.2047183064477,18.2047183064477,yes,sample,194,seq230707_DWDQH_1,,,,,,
839,R-140722-c-131,R-140722-16S-c-131,R-140722-16S-c-131_S71_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-14,,Rembrandt,,no,8,,A16,seq230707_DWDQH,S503,1,2022-08-05,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,10C,23.5881303551049,47.0018329405604,,15,R-140722-16S-c-131_S71,20679,16S,seq230707_DWDQH,20679,15234,R,140722,16S,c,,131,,,,2022-07-14,0,5445,5445,0,26.3310604961555,26.3310604961555,yes,sample,194,seq230707_DWDQH_1,,,,,,
840,R-140722-c-132,R-140722-16S-c-132,R-140722-16S-c-132_S72_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-14,,Kvium,,no,8,,A5,seq230707_DWDQH,S504,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,10D,21.200427897478,92.4151173954788,,15,R-140722-16S-c-132_S72,19178,16S,seq230707_DWDQH,19178,14354,R,140722,16S,c,,132,,,,2022-07-14,0,4824,4824,0,25.1538220878089,25.1538220878089,yes,sample,194,seq230707_DWDQH_1,,,,,,
841,R-140722-c-133,R-140722-16S-c-133,R-140722-16S-c-133_S73_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-14,,Heerup,,no,9,,A7,seq230707_DWDQH,S505,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,10E,19.862490719903,61.4384219254604,,15,R-140722-16S-c-133_S73,24176,16S,seq230707_DWDQH,24176,17832,R,140722,16S,c,,133,,,,2022-07-14,0,6344,6344,0,26.2409000661813,26.2409000661813,yes,sample,194,seq230707_DWDQH_1,,,,,,
842,R-140722-c-134,R-140722-16S-c-134,R-140722-16S-c-134_S74_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-14,,Kvium,,no,9,,A5,seq230707_DWDQH,S506,1,2022-08-05,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,10F,12.7122266137151,51.3659771318844,,15,R-140722-16S-c-134_S74,26703,16S,seq230707_DWDQH,26703,20633,R,140722,16S,c,,134,,,,2022-07-14,0,6070,6070,0,22.7315282927012,22.7315282927012,yes,sample,194,seq230707_DWDQH_1,,,,,,
843,R-140722-c-135,R-140722-16S-c-135,R-140722-16S-c-135_S75_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-14,,Rembrandt,,no,9,,A16,seq230707_DWDQH,S515,1,2022-08-05,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,10G,17.8845219433113,37.0428559,,15,R-140722-16S-c-135_S75,27700,16S,seq230707_DWDQH,27700,21417,R,140722,16S,c,,135,,,,2022-07-14,0,6283,6283,0,22.6823104693141,22.6823104693141,yes,sample,194,seq230707_DWDQH_1,,,,,,
844,R-140722-c-136,R-140722-16S-c-136,R-140722-16S-c-136_S76_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-14,,Rembrandt,,yes,10,,B16,seq230707_DWDQH,S508,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,10H,22.5655314910205,55.0580431177446,,15,R-140722-16S-c-136_S76,27250,16S,seq230707_DWDQH,27250,21035,R,140722,16S,c,,136,,,,2022-07-14,0,6215,6215,0,22.8073394495413,22.8073394495413,yes,sample,194,seq230707_DWDQH_1,,,,,,
845,R-140722-c-137,R-140722-16S-c-137,R-140722-16S-c-137_S77_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-14,,Heerup,,yes,10,,B7,seq230707_DWDQH,S501,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,11A,24.080156078283,29.4317884262896,,15,R-140722-16S-c-137_S77,16844,16S,seq230707_DWDQH,16844,12445,R,140722,16S,c,,137,,,,2022-07-14,0,4399,4399,0,26.1161244360009,26.1161244360009,yes,sample,194,seq230707_DWDQH_1,,,,,,
846,R-140722-c-138,R-140722-16S-c-138,R-140722-16S-c-138_S78_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-14,,Kvium,,yes,10,,B5,seq230707_DWDQH,S502,1,2022-08-05,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,11B,20.62586348506,40.263594309156,,15,R-140722-16S-c-138_S78,23945,16S,seq230707_DWDQH,23945,17662,R,140722,16S,c,,138,,,,2022-07-14,0,6283,6283,0,26.2392983921487,26.2392983921487,yes,sample,194,seq230707_DWDQH_1,,,,,,
847,R-140722-c-139,R-140722-16S-c-139,R-140722-16S-c-139_S79_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-14,,Rembrandt,,no,13,,A16,seq230707_DWDQH,S503,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,11C,20.536154412358,13.9652614122371,,15,R-140722-16S-c-139_S79,29314,16S,seq230707_DWDQH,29314,19033,R,140722,16S,c,,139,,,,2022-07-14,0,10281,10281,0,35.0719792590571,35.0719792590571,yes,sample,194,seq230707_DWDQH_1,,,,,,
848,R-140722-c-140,R-140722-16S-c-140,R-140722-16S-c-140_S80_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-14,,Heerup,,no,13,,A7,seq230707_DWDQH,S504,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,11D,27.7062031392538,22.2309505106049,,15,R-140722-16S-c-140_S80,17229,16S,seq230707_DWDQH,17229,13031,R,140722,16S,c,,140,,,,2022-07-14,0,4198,4198,0,24.3658947124035,24.3658947124035,yes,sample,194,seq230707_DWDQH_1,,,,,,
849,R-140722-c-141,R-140722-16S-c-141,R-140722-16S-c-141_S81_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-14,,Heerup,,yes,14,,B7,seq230707_DWDQH,S505,1,2022-08-05,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,11E,19.1248397234311,57.48450729,,15,R-140722-16S-c-141_S81,28662,16S,seq230707_DWDQH,28662,22604,R,140722,16S,c,,141,,,,2022-07-14,0,6058,6058,0,21.1359988835392,21.1359988835392,yes,sample,194,seq230707_DWDQH_1,,,,,,
850,R-140722-c-143,R-140722-16S-c-143,R-140722-16S-c-143_S82_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-14,,Rembrandt,,yes,15,,B16,seq230707_DWDQH,S516,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,11G,17.444151169301,53.46076634372,,15,R-140722-16S-c-143_S82,25343,16S,seq230707_DWDQH,25343,18664,R,140722,16S,c,,143,,,,2022-07-14,0,6679,6679,0,26.3544173933631,26.3544173933631,yes,sample,194,seq230707_DWDQH_1,,,,,,
851,R-140722-c-144,R-140722-16S-c-144,R-140722-16S-c-144_S83_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-14,,Kvium,,no,16,,A5,seq230707_DWDQH,S508,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,11H,20.6802315522946,39.61770096884,,15,R-140722-16S-c-144_S83,27336,16S,seq230707_DWDQH,27336,21548,R,140722,16S,c,,144,,,,2022-07-14,0,5788,5788,0,21.1735440444835,21.1735440444835,yes,sample,194,seq230707_DWDQH_1,,,,,,
852,H-200622-c-13-1,H-200622-16S-c-13-1,H-200622-16S-c-13-1_S90_L001_R1_001.fastq.gz,16S,deep,crushed,2022,2022-06-20,,Kvium,,no,1,,A5,seq230707_DWDQH,S501,2,2022-08-05,2022-07-29,2023-02-03,2023-03-07,,2022-10-11,1A,8.40680210474962,252.03363651965,,15,H-200622-16S-c-13-1_S90,17645,16S,seq230707_DWDQH,17645,14744,H,200622,16S,c,,13,,,1,2022-06-20,0,2901,2901,0,16.4409181071125,16.4409181071125,yes,sample,170,seq230707_DWDQH_2,,,,,,
853,H-200622-c-13-2,H-200622-16S-c-13-2,H-200622-16S-c-13-2_S91_L001_R1_001.fastq.gz,16S,deep,crushed,2022,2022-06-20,,Kvium,,no,1,,A5,seq230707_DWDQH,S502,2,2022-08-05,2022-07-29,2023-02-03,2023-03-07,,2022-10-11,1B,9.20131024148866,273.5198215,,15,H-200622-16S-c-13-2_S91,22981,16S,seq230707_DWDQH,22981,18981,H,200622,16S,c,,13,,,2,2022-06-20,0,4000,4000,0,17.405682955485,17.405682955485,yes,sample,170,seq230707_DWDQH_2,,,,,,
854,H-200622-c-13-3,H-200622-16S-c-13-3,H-200622-16S-c-13-3_S92_L001_R1_001.fastq.gz,16S,deep,crushed,2022,2022-06-20,,Kvium,,no,1,,A5,seq230707_DWDQH,S503,2,2022-08-05,2022-07-29,2023-02-03,2023-03-07,,2022-10-11,1C,13.9971077116075,179.54350437618,,15,H-200622-16S-c-13-3_S92,19909,16S,seq230707_DWDQH,19909,15777,H,200622,16S,c,,13,,,3,2022-06-20,0,4132,4132,0,20.7544326686423,20.7544326686423,yes,sample,170,seq230707_DWDQH_2,,,,,,
855,R-140722-c-129,R-140722-16S-c-129,R-140722-16S-c-129_S69_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-14,,Kvium,,yes,7,,B5,seq230707_DWDQH,S501,1,2022-08-05,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,10A,21.5997671651404,121.65488347735,,15,R-140722-16S-c-129_S69,19029,16S,seq230707_DWDQH,19029,14010,R,140722,16S,c,,129,,,,2022-07-14,0,5019,5019,0,26.3755320826108,26.3755320826108,yes,sample,194,seq230707_DWDQH_1,,,,,,
856,H-200622-c-13-5,H-200622-16S-c-13-5,H-200622-16S-c-13-5_S94_L001_R1_001.fastq.gz,16S,deep,crushed,2022,2022-06-20,,Kvium,,no,1,,A5,seq230707_DWDQH,S505,2,2022-07-26,2022-07-19,2023-02-03,2023-03-07,,2022-10-11,1E,16.0522005784577,213.548996052857,,15,H-200622-16S-c-13-5_S94,27181,16S,seq230707_DWDQH,27181,22363,H,200622,16S,c,,13,,,5,2022-06-20,0,4818,4818,0,17.7256171590449,17.7256171590449,yes,sample,170,seq230707_DWDQH_2,,,,,,
857,R-140722-c-128,R-140722-16S-c-128,R-140722-16S-c-128_S68_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-14,,Rembrandt,,yes,7,,B16,seq230707_DWDQH,S508,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,9H,22.9732919952799,107.366675394955,,15,R-140722-16S-c-128_S68,25495,16S,seq230707_DWDQH,25495,19573,R,140722,16S,c,,128,,,,2022-07-14,0,5922,5922,0,23.2280839380271,23.2280839380271,yes,sample,194,seq230707_DWDQH_1,,,,,,
858,R-140722-c-126,R-140722-16S-c-126,R-140722-16S-c-126_S66_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-14,,Kvium,,no,4,,A5,seq230707_DWDQH,S506,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,9F,19.4090300321029,50.5193331587676,,15,R-140722-16S-c-126_S66,34124,16S,seq230707_DWDQH,34124,26186,R,140722,16S,c,,126,,,,2022-07-14,0,7938,7938,0,23.2622201383191,23.2622201383191,yes,sample,194,seq230707_DWDQH_1,,,,,,
859,R-040722-c-107,R-040722-16S-c-107,R-040722-16S-c-107_S47_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-04,,Rembrandt,,no,8,,A16,seq230707_DWDQH,S503,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,7C,17.4387073155177,3.68333769747752,,15,R-040722-16S-c-107_S47,30562,16S,seq230707_DWDQH,30562,25607,R,040722,16S,c,,107,,,,2022-07-04,0,4955,4955,0,16.2129441790459,16.2129441790459,yes,sample,184,seq230707_DWDQH_1,,,,,,
860,R-040722-c-108,R-040722-16S-c-108,R-040722-16S-c-108_S48_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-04,,Kvium,,no,8,,A5,seq230707_DWDQH,S504,1,2022-08-05,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,7D,20.6787516697128,6.02251898402723,,15,R-040722-16S-c-108_S48,21831,16S,seq230707_DWDQH,21831,17862,R,040722,16S,c,,108,,,,2022-07-04,0,3969,3969,0,18.180568915762,18.180568915762,yes,sample,184,seq230707_DWDQH_1,,,,,,
861,R-040722-c-109,R-040722-16S-c-109,R-040722-16S-c-109_S49_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-04,,Heerup,,no,9,,A7,seq230707_DWDQH,S505,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,7E,22.03693152689,2.30426813301912,,15,R-040722-16S-c-109_S49,27921,16S,seq230707_DWDQH,27921,22152,R,040722,16S,c,,109,,,,2022-07-04,0,5769,5769,0,20.6618674116257,20.6618674116257,yes,sample,184,seq230707_DWDQH_1,,,,,,
862,R-040722-c-110,R-040722-16S-c-110,R-040722-16S-c-110_S50_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-04,,Kvium,,no,9,,A5,seq230707_DWDQH,S506,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,7F,21.8817376499394,17.7446102819237,,15,R-040722-16S-c-110_S50,28639,16S,seq230707_DWDQH,28639,22515,R,040722,16S,c,,110,,,,2022-07-04,0,6124,6124,0,21.3834281923252,21.3834281923252,yes,sample,184,seq230707_DWDQH_1,,,,,,
863,R-040722-c-111,R-040722-16S-c-111,R-040722-16S-c-111_S51_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-04,,Rembrandt,,no,9,,A16,seq230707_DWDQH,S512,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,7G,20.4998268185026,9.43527974164266,,15,R-040722-16S-c-111_S51,26921,16S,seq230707_DWDQH,26921,21225,R,040722,16S,c,,111,,,,2022-07-04,0,5696,5696,0,21.1582036328517,21.1582036328517,yes,sample,184,seq230707_DWDQH_1,,,,,,
864,R-040722-c-112,R-040722-16S-c-112,R-040722-16S-c-112_S52_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-04,,Rembrandt,,yes,10,,B16,seq230707_DWDQH,S508,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,7H,25.3268866829242,10.1946408309331,,15,R-040722-16S-c-112_S52,27367,16S,seq230707_DWDQH,27367,23723,R,040722,16S,c,,112,,,,2022-07-04,0,3644,3644,0,13.3153067563123,13.3153067563123,yes,sample,184,seq230707_DWDQH_1,,,,,,
865,R-040722-c-113,R-040722-16S-c-113,R-040722-16S-c-113_S53_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-04,,Heerup,,yes,10,,B7,seq230707_DWDQH,S501,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,8A,22.2843009475124,59.4483721742166,,15,R-040722-16S-c-113_S53,25410,16S,seq230707_DWDQH,25410,20565,R,040722,16S,c,,113,,,,2022-07-04,0,4845,4845,0,19.0672963400236,19.0672963400236,yes,sample,184,seq230707_DWDQH_1,,,,,,
866,R-040722-c-114,R-040722-16S-c-114,R-040722-16S-c-114_S54_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-04,,Kvium,,yes,10,,B5,seq230707_DWDQH,S502,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,8B,18.6711147708842,8.3180588286637,,15,R-040722-16S-c-114_S54,20717,16S,seq230707_DWDQH,20717,16710,R,040722,16S,c,,114,,,,2022-07-04,0,4007,4007,0,19.3416035140223,19.3416035140223,yes,sample,184,seq230707_DWDQH_1,,,,,,
867,R-040722-c-115,R-040722-16S-c-115,R-040722-16S-c-115_S55_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-04,,Rembrandt,,no,13,,A16,seq230707_DWDQH,S503,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,8C,23.3634877027043,10.0026184865148,,15,R-040722-16S-c-115_S55,28017,16S,seq230707_DWDQH,28017,22618,R,040722,16S,c,,115,,,,2022-07-04,0,5399,5399,0,19.2704429453546,19.2704429453546,yes,sample,184,seq230707_DWDQH_1,,,,,,
868,R-040722-c-116,R-040722-16S-c-116,R-040722-16S-c-116_S56_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-04,,Heerup,,no,13,,A7,seq230707_DWDQH,S504,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,8D,24.4382348101504,6.6684123243432,,15,R-040722-16S-c-116_S56,9123,16S,seq230707_DWDQH,9123,6961,R,040722,16S,c,,116,,,,2022-07-04,0,2162,2162,0,23.6983448427053,23.6983448427053,yes,sample,184,seq230707_DWDQH_1,,,,,,
869,R-040722-c-117,R-040722-16S-c-117,R-040722-16S-c-117_S57_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-04,,Heerup,,yes,14,,B7,seq230707_DWDQH,S505,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,8E,17.1095391469464,25.303308021297,,15,R-040722-16S-c-117_S57,32225,16S,seq230707_DWDQH,32225,26342,R,040722,16S,c,,117,,,,2022-07-04,0,5883,5883,0,18.256012412723,18.256012412723,yes,sample,184,seq230707_DWDQH_1,,,,,,
870,R-040722-c-118,R-040722-16S-c-118,R-040722-16S-c-118_S58_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-04,,Kvium,,yes,15,,B5,seq230707_DWDQH,S506,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,8F,21.7485482175695,25.5302435192459,,15,R-040722-16S-c-118_S58,27893,16S,seq230707_DWDQH,27893,22842,R,040722,16S,c,,118,,,,2022-07-04,0,5051,5051,0,18.1084860000717,18.1084860000717,yes,sample,184,seq230707_DWDQH_1,,,,,,
871,R-040722-c-119,R-040722-16S-c-119,R-040722-16S-c-119_S59_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-04,,Rembrandt,,yes,15,,B16,seq230707_DWDQH,S513,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,8G,20.3132559072861,19.2982456140351,,15,R-040722-16S-c-119_S59,29673,16S,seq230707_DWDQH,29673,24343,R,040722,16S,c,,119,,,,2022-07-04,0,5330,5330,0,17.9624574529033,17.9624574529033,yes,sample,184,seq230707_DWDQH_1,,,,,,
872,R-040722-c-120,R-040722-16S-c-120,R-040722-16S-c-120_S60_L001_R1_001.fastq.gz,16S,timeline,crushed,2022,2022-07-04,,Kvium,,no,16,,A5,seq230707_DWDQH,S508,1,2022-08-04,2022-07-29,2023-01-31,2023-02-01,,2022-10-06,8H,23.7144136687593,53.5044077856332,,15,R-040722-16S-c-120_S60,23254,16S,seq230707_DWDQH,23254,18726,R,040722,16S,c,,120,,,,2022-07-04,0,4528,4528,0,19.4719188096672,19.4719188096672,yes,sample,184,seq230707_DWDQH_1,,,,,,
