Path	Reads	TTC	ACG
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-48-4_S86_L001_R2_001.fastq.gz	35430	60	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-36-7_S41_L001_R2_001.fastq.gz	40533	52	4
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-16-1_S109_L001_R1_001.fastq.gz	22006	0	21821
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-49-1_S90_L001_R2_001.fastq.gz	39249	7	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-37-6_S47_L001_R2_001.fastq.gz	32103	119	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-140722-16S-c-139_S79_L001_R1_001.fastq.gz	29314	0	29029
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-040722-16S-c-101_S41_L001_R1_001.fastq.gz	23844	0	23647
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-040722-16S-c-107_S47_L001_R2_001.fastq.gz	30562	93	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-25-2_S171_L001_R1_001.fastq.gz	25715	0	25475
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-21-2_S144_L001_R2_001.fastq.gz	35196	1	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-61-7_S143_L001_R2_001.fastq.gz	58193	123	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-26-2_S84_L001_R2_001.fastq.gz	23006	13	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-280622-16S-c-75_S15_L001_R1_001.fastq.gz	29713	0	29433
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-16-7_S115_L001_R2_001.fastq.gz	18511	6	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-280622-16S-c-73_S13_L001_R2_001.fastq.gz	20903	121	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-040722-16S-c-112_S52_L001_R1_001.fastq.gz	27367	0	27133
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-040722-16S-c-114_S54_L001_R2_001.fastq.gz	20717	5	2
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-36-2_S36_L001_R2_001.fastq.gz	26478	96	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-34-6_S26_L001_R1_001.fastq.gz	45333	0	44925
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-280622-16S-c-92_S32_L001_R2_001.fastq.gz	47398	72	3
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-20-1_S136_L001_R2_001.fastq.gz	17223	60	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-16-3_S111_L001_R1_001.fastq.gz	26761	0	26501
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-280622-16S-c-94_S34_L001_R1_001.fastq.gz	33217	0	32828
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-21-7_S149_L001_R2_001.fastq.gz	26069	103	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-25-6_S175_L001_R2_001.fastq.gz	31505	176	2
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-61-5_S141_L001_R2_001.fastq.gz	54928	104	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-040722-16S-c-99_S39_L001_R2_001.fastq.gz	19175	3	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-62-6_S149_L001_R2_001.fastq.gz	36556	132	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-64_S158_L001_R2_001.fastq.gz	32159	201	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-43-3_S68_L001_R1_001.fastq.gz	36542	0	36126
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-140722-16S-c-143_S82_L001_R1_001.fastq.gz	25343	0	25095
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-29_S10_L001_R2_001.fastq.gz	25952	25	2
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-280622-16S-c-81_S21_L001_R2_001.fastq.gz	17589	7	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-280622-16S-c-87_S27_L001_R1_001.fastq.gz	16232	0	16010
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-44-4_S76_L001_R2_001.fastq.gz	288665	23	8
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-30-6_S16_L001_R1_001.fastq.gz	33749	0	33424
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-39-6_S61_L001_R2_001.fastq.gz	27259	77	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-72-1_S178_L001_R2_001.fastq.gz	48913	25	3
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-69_S163_L001_R1_001.fastq.gz	45584	0	45121
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-38-6_S54_L001_R1_001.fastq.gz	43514	0	43155
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-35-4_S31_L001_R2_001.fastq.gz	38907	19	3
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-51-7_S110_L001_R1_001.fastq.gz	48979	0	48361
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-35-3_S30_L001_R1_001.fastq.gz	35361	0	34853
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-22-2_S151_L001_R1_001.fastq.gz	23433	0	23145
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-72-4_S181_L001_R2_001.fastq.gz	60280	30	3
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-P2-16S-c-pos_S3_L001_R1_001.fastq.gz	2286	0	2209
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-14-1_S97_L001_R1_001.fastq.gz	27852	0	27471
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-16-4_S112_L001_R1_001.fastq.gz	16483	0	16276
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-58-4_S120_L001_R1_001.fastq.gz	51423	0	50870
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-43-4_S69_L001_R2_001.fastq.gz	27686	104	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-52_S111_L001_R1_001.fastq.gz	38922	0	38498
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-140722-16S-c-144_S83_L001_R2_001.fastq.gz	27336	12	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-21-1_S143_L001_R1_001.fastq.gz	23216	0	22910
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-14-5_S101_L001_R2_001.fastq.gz	32353	57	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-21-5_S147_L001_R2_001.fastq.gz	28723	0	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-140722-16S-c-132_S72_L001_R1_001.fastq.gz	19178	0	18969
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-140722-16S-c-134_S74_L001_R2_001.fastq.gz	26703	4	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-P1-16S-c-neg_S89_L001_R2_001.fastq.gz	29446	104	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-32_S19_L001_R1_001.fastq.gz	21875	0	21694
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-58-6_S122_L001_R1_001.fastq.gz	27898	0	27521
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-20-3_S138_L001_R2_001.fastq.gz	22488	3	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-56_S115_L001_R2_001.fastq.gz	31561	117	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-60-7_S136_L001_R1_001.fastq.gz	58300	0	57579
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-51-5_S108_L001_R1_001.fastq.gz	39721	0	39276
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-62-4_S147_L001_R2_001.fastq.gz	40519	101	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-22-6_S155_L001_R2_001.fastq.gz	23335	2	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-70-2_S165_L001_R1_001.fastq.gz	44303	1	43800
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-040722-16S-c-119_S59_L001_R1_001.fastq.gz	29673	0	29257
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-140722-16S-c-121_S61_L001_R1_001.fastq.gz	25013	0	24760
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-17-6_S120_L001_R1_001.fastq.gz	26743	1	26374
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-140722-16S-c-127_S67_L001_R2_001.fastq.gz	26642	4	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-P3-16S-c-neg_S96_L001_R2_001.fastq.gz	56953	87	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-39-3_S58_L001_R1_001.fastq.gz	40266	0	39820
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-38-5_S53_L001_R2_001.fastq.gz	26834	63	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-160622-16S-c-5_S5_L001_R2_001.fastq.gz	32304	139	6
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-160622-16S-c-2_S2_L001_R2_001.fastq.gz	25064	92	2
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-59-2_S125_L001_R1_001.fastq.gz	39623	0	39125
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-280622-16S-c-78_S18_L001_R2_001.fastq.gz	28327	50	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-61-2_S138_L001_R2_001.fastq.gz	44410	105	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-72-6_S183_L001_R2_001.fastq.gz	65832	10	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-50-3_S99_L001_R1_001.fastq.gz	45162	2	44650
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-60-6_S185_L001_R1_001.fastq.gz	51498	0	51028
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-13-4_S93_L001_R1_001.fastq.gz	19663	0	19411
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-14-5_S101_L001_R1_001.fastq.gz	32353	0	31984
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-16-4_S112_L001_R2_001.fastq.gz	16483	41	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-52_S111_L001_R2_001.fastq.gz	38922	90	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-140722-16S-c-144_S83_L001_R1_001.fastq.gz	27336	0	27056
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-43-4_S69_L001_R1_001.fastq.gz	27686	0	27344
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-58-4_S120_L001_R2_001.fastq.gz	51423	97	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-21-1_S143_L001_R2_001.fastq.gz	23216	76	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-72-4_S181_L001_R1_001.fastq.gz	60280	0	59702
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-14-1_S97_L001_R2_001.fastq.gz	27852	95	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-P2-16S-c-pos_S3_L001_R2_001.fastq.gz	2286	62	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-35-3_S30_L001_R2_001.fastq.gz	35361	173	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-51-7_S110_L001_R2_001.fastq.gz	48979	140	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-22-2_S151_L001_R2_001.fastq.gz	23433	47	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-160622-16S-c-5_S5_L001_R1_001.fastq.gz	32304	0	31855
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-38-5_S53_L001_R1_001.fastq.gz	26834	0	26492
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-39-3_S58_L001_R2_001.fastq.gz	40266	3	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-160622-16S-c-2_S2_L001_R1_001.fastq.gz	25064	0	24752
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-72-6_S183_L001_R1_001.fastq.gz	65832	0	65223
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-61-2_S138_L001_R1_001.fastq.gz	44410	1	43878
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-59-2_S125_L001_R2_001.fastq.gz	39623	123	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-280622-16S-c-78_S18_L001_R1_001.fastq.gz	28327	0	28057
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-50-3_S99_L001_R2_001.fastq.gz	45162	84	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-13-4_S93_L001_R2_001.fastq.gz	19663	65	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-60-6_S185_L001_R2_001.fastq.gz	51498	26	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-22-6_S155_L001_R1_001.fastq.gz	23335	0	23110
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-040722-16S-c-119_S59_L001_R2_001.fastq.gz	29673	92	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-70-2_S165_L001_R2_001.fastq.gz	44303	108	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-140722-16S-c-121_S61_L001_R2_001.fastq.gz	25013	1	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-17-6_S120_L001_R2_001.fastq.gz	26743	126	5
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-P3-16S-c-neg_S96_L001_R1_001.fastq.gz	56953	1	56304
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-140722-16S-c-127_S67_L001_R1_001.fastq.gz	26642	0	26369
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-51-5_S108_L001_R2_001.fastq.gz	39721	91	1
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-62-4_S147_L001_R1_001.fastq.gz	40519	0	40034
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-140722-16S-c-132_S72_L001_R2_001.fastq.gz	19178	10	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-21-5_S147_L001_R1_001.fastq.gz	28723	0	28456
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-140722-16S-c-134_S74_L001_R1_001.fastq.gz	26703	0	26445
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-P1-16S-c-neg_S89_L001_R1_001.fastq.gz	29446	0	29048
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-20-3_S138_L001_R1_001.fastq.gz	22488	0	22287
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-56_S115_L001_R1_001.fastq.gz	31561	1	31116
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-58-6_S122_L001_R2_001.fastq.gz	27898	102	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-32_S19_L001_R2_001.fastq.gz	21875	15	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-60-7_S136_L001_R2_001.fastq.gz	58300	153	6
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-25-3_S172_L001_R1_001.fastq.gz	27775	0	27557
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-25-5_S174_L001_R2_001.fastq.gz	20107	6	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-040722-16S-c-115_S55_L001_R1_001.fastq.gz	28017	0	27774
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-36-3_S37_L001_R1_001.fastq.gz	28229	1	27837
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-34-7_S27_L001_R2_001.fastq.gz	37836	40	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-20-2_S137_L001_R2_001.fastq.gz	25712	34	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-040722-16S-c-113_S53_L001_R2_001.fastq.gz	25410	6	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-49-7_S86_L001_R2_001.fastq.gz	23408	90	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-34-1_S21_L001_R1_001.fastq.gz	25233	0	24881
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-19-3_S131_L001_R1_001.fastq.gz	9570	0	9483
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-51-4_S107_L001_R1_001.fastq.gz	41479	0	40970
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-67_S161_L001_R1_001.fastq.gz	40407	0	39924
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-280622-16S-c-74_S14_L001_R2_001.fastq.gz	18398	24	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-210622-16S-c-26-3_S85_L001_R1_001.fastq.gz	31536	0	31160
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/A-230622-16S-c-62-5_S148_L001_R2_001.fastq.gz	48006	145	2
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/H-200622-16S-c-24-7_S169_L001_R1_001.fastq.gz	21826	0	21622
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-040722-16S-c-106_S46_L001_R1_001.fastq.gz	25259	0	25038
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-040722-16S-c-100_S40_L001_R2_001.fastq.gz	18924	0	0
/home/jovyan/work/CCRP/MATRIX/RawData/Microbiomics/Metagenomics/sequencing_runs/seq230707_DWDQH/R-140722-16S-c-138_S78_L001_R2_001.fastq.gz	23945	101	0
