FP_id,SA_id,SR_id,LP_id,FP_source,FP_rowname,FP_pair_number,FP_forward_fq,FP_reverse_fq,FP_forward_path,FP_reverse_path,FP_forward_reads,FP_reverse_reads,FP_include_control_crushed_amplicon,FP_control_crushed_amplicon_SA_id,FP_pair_reads,FP_total_reads,FP_has_read_count,FP_include_candidate,FP_exclude_reason
FP_SA_seq240222_RQS8X_R_070722_16S_w_H17_2022_washed_amplicon__P01,SA_seq240222_RQS8X__R_070722_16S_w_H17__2022_washed_amplicon,seq240222_RQS8X,LP_LY_R_2022_SP_017_BS_070722_W_0_EX_230210_LP_230713_16S,2022_washed_amplicon,seq240222_RQS8X/R-070722-16S-w-H17_S1_L001_R1_001.fastq.gz,1,R-070722-16S-w-H17_S1_L001_R1_001.fastq.gz,R-070722-16S-w-H17_S1_L001_R2_001.fastq.gz,./seq240222_RQS8X/R-070722-16S-w-H17_S1_L001_R1_001.fastq.gz,./seq240222_RQS8X/R-070722-16S-w-H17_S1_L001_R2_001.fastq.gz,22553,22553,False,,22553,45106,True,True,
FP_SA_seq240222_RQS8X_R_140722_16S_w_I17_2022_washed_amplicon__P01,SA_seq240222_RQS8X__R_140722_16S_w_I17__2022_washed_amplicon,seq240222_RQS8X,LP_LY_R_2022_SP_017_BS_140722_W_0_EX_230220_LP_230713_16S,2022_washed_amplicon,seq240222_RQS8X/R-140722-16S-w-I17_S25_L001_R1_001.fastq.gz,1,R-140722-16S-w-I17_S25_L001_R1_001.fastq.gz,R-140722-16S-w-I17_S25_L001_R2_001.fastq.gz,./seq240222_RQS8X/R-140722-16S-w-I17_S25_L001_R1_001.fastq.gz,./seq240222_RQS8X/R-140722-16S-w-I17_S25_L001_R2_001.fastq.gz,28883,28883,False,,28883,57766,True,True,
FP_SA_seq240222_RQS8X_R_070622_16S_w_A16_2022_washed_amplicon__P01,SA_seq240222_RQS8X__R_070622_16S_w_A16__2022_washed_amplicon,seq240222_RQS8X,LP_LY_R_2022_SP_016_BS_070622_W_0_EX_221207_LP_230626_16S,2022_washed_amplicon,seq240222_RQS8X/R-070622-16S-w-A16_S16_L001_R1_001.fastq.gz,1,R-070622-16S-w-A16_S16_L001_R1_001.fastq.gz,R-070622-16S-w-A16_S16_L001_R2_001.fastq.gz,./seq240222_RQS8X/R-070622-16S-w-A16_S16_L001_R1_001.fastq.gz,./seq240222_RQS8X/R-070622-16S-w-A16_S16_L001_R2_001.fastq.gz,32987,32987,False,,32987,65974,True,True,
FP_SA_seq240222_RQS8X_R_100622_16S_w_B16_2022_washed_amplicon__P01,SA_seq240222_RQS8X__R_100622_16S_w_B16__2022_washed_amplicon,seq240222_RQS8X,LP_LY_R_2022_SP_016_BS_100622_W_0_EX_221215_LP_230626_16S,2022_washed_amplicon,seq240222_RQS8X/R-100622-16S-w-B16_S40_L001_R1_001.fastq.gz,1,R-100622-16S-w-B16_S40_L001_R1_001.fastq.gz,R-100622-16S-w-B16_S40_L001_R2_001.fastq.gz,./seq240222_RQS8X/R-100622-16S-w-B16_S40_L001_R1_001.fastq.gz,./seq240222_RQS8X/R-100622-16S-w-B16_S40_L001_R2_001.fastq.gz,40419,40419,False,,40419,80838,True,True,
FP_SA_seq240222_RQS8X_R_100622_16S_w_B18_2022_washed_amplicon__P01,SA_seq240222_RQS8X__R_100622_16S_w_B18__2022_washed_amplicon,seq240222_RQS8X,LP_LY_R_2022_SP_018_BS_100622_W_0_EX_221215_LP_230626_16S,2022_washed_amplicon,seq240222_RQS8X/R-100622-16S-w-B18_S42_L001_R1_001.fastq.gz,1,R-100622-16S-w-B18_S42_L001_R1_001.fastq.gz,R-100622-16S-w-B18_S42_L001_R2_001.fastq.gz,./seq240222_RQS8X/R-100622-16S-w-B18_S42_L001_R1_001.fastq.gz,./seq240222_RQS8X/R-100622-16S-w-B18_S42_L001_R2_001.fastq.gz,30977,30977,False,,30977,61954,True,True,
FP_SA_seq240222_RQS8X_S_240622_16S_w_11_5_2022_washed_amplicon__P01,SA_seq240222_RQS8X__S_240622_16S_w_11_5__2022_washed_amplicon,seq240222_RQS8X,LP_LY_S_2022_SP_011_BS_240622_W_5_EX_230228_LP_231220_16S,2022_washed_amplicon,seq240222_RQS8X/S-240622-16S-w-11-5_S109_L001_R1_001.fastq.gz,1,S-240622-16S-w-11-5_S109_L001_R1_001.fastq.gz,S-240622-16S-w-11-5_S109_L001_R2_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-11-5_S109_L001_R1_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-11-5_S109_L001_R2_001.fastq.gz,38890,38890,False,,38890,77780,True,True,
FP_SA_seq240222_RQS8X_R_070622_16S_w_A24_2022_washed_amplicon__P01,SA_seq240222_RQS8X__R_070622_16S_w_A24__2022_washed_amplicon,seq240222_RQS8X,LP_LY_R_2022_SP_024_BS_070622_W_0_EX_221207_LP_230626_16S,2022_washed_amplicon,seq240222_RQS8X/R-070622-16S-w-A24_S24_L001_R1_001.fastq.gz,1,R-070622-16S-w-A24_S24_L001_R1_001.fastq.gz,R-070622-16S-w-A24_S24_L001_R2_001.fastq.gz,./seq240222_RQS8X/R-070622-16S-w-A24_S24_L001_R1_001.fastq.gz,./seq240222_RQS8X/R-070622-16S-w-A24_S24_L001_R2_001.fastq.gz,36366,36366,False,,36366,72732,True,True,
FP_SA_seq240222_RQS8X_H_200622_ITS_w_2_6_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_2_6__2022_washed_amplicon,seq240222_RQS8X,LP_LY_H_2022_SP_002_BS_200622_W_6_EX_230608_LP_230921_ITS,2022_washed_amplicon,seq240222_RQS8X/H-200622-ITS-w-2-6_S107_L001_R1_001.fastq.gz,1,H-200622-ITS-w-2-6_S107_L001_R1_001.fastq.gz,H-200622-ITS-w-2-6_S107_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-2-6_S107_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-2-6_S107_L001_R2_001.fastq.gz,25197,25197,False,,25197,50394,True,True,
FP_SA_seq240222_RQS8X_R_070622_16S_w_A13_2022_washed_amplicon__P01,SA_seq240222_RQS8X__R_070622_16S_w_A13__2022_washed_amplicon,seq240222_RQS8X,LP_LY_R_2022_SP_013_BS_070622_W_0_EX_221207_LP_230626_16S,2022_washed_amplicon,seq240222_RQS8X/R-070622-16S-w-A13_S13_L001_R1_001.fastq.gz,1,R-070622-16S-w-A13_S13_L001_R1_001.fastq.gz,R-070622-16S-w-A13_S13_L001_R2_001.fastq.gz,./seq240222_RQS8X/R-070622-16S-w-A13_S13_L001_R1_001.fastq.gz,./seq240222_RQS8X/R-070622-16S-w-A13_S13_L001_R2_001.fastq.gz,21780,21780,False,,21780,43560,True,True,
FP_SA_seq240222_RQS8X_H_200622_ITS_w_11_1_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_11_1__2022_washed_amplicon,seq240222_RQS8X,LP_LY_H_2022_SP_011_BS_200622_W_1_EX_230615_LP_230921_ITS,2022_washed_amplicon,seq240222_RQS8X/H-200622-ITS-w-11-1_S163_L001_R1_001.fastq.gz,1,H-200622-ITS-w-11-1_S163_L001_R1_001.fastq.gz,H-200622-ITS-w-11-1_S163_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-11-1_S163_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-11-1_S163_L001_R2_001.fastq.gz,25918,25918,False,,25918,51836,True,True,
FP_SA_seq240222_RQS8X_H_200622_ITS_w_10_7_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_10_7__2022_washed_amplicon,seq240222_RQS8X,LP_LY_H_2022_SP_010_BS_200622_W_7_EX_230615_LP_230921_ITS,2022_washed_amplicon,seq240222_RQS8X/H-200622-ITS-w-10-7_S162_L001_R1_001.fastq.gz,1,H-200622-ITS-w-10-7_S162_L001_R1_001.fastq.gz,H-200622-ITS-w-10-7_S162_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-10-7_S162_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-10-7_S162_L001_R2_001.fastq.gz,34126,34126,False,,34126,68252,True,True,
FP_SA_seq240222_RQS8X_H_200622_ITS_w_10_6_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_10_6__2022_washed_amplicon,seq240222_RQS8X,LP_LY_H_2022_SP_010_BS_200622_W_6_EX_230615_LP_230921_ITS,2022_washed_amplicon,seq240222_RQS8X/H-200622-ITS-w-10-6_S161_L001_R1_001.fastq.gz,1,H-200622-ITS-w-10-6_S161_L001_R1_001.fastq.gz,H-200622-ITS-w-10-6_S161_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-10-6_S161_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-10-6_S161_L001_R2_001.fastq.gz,47976,47976,False,,47976,95952,True,True,
FP_SA_seq240222_RQS8X_S_240622_16S_w_9_6_2022_washed_amplicon__P01,SA_seq240222_RQS8X__S_240622_16S_w_9_6__2022_washed_amplicon,seq240222_RQS8X,LP_LY_S_2022_SP_009_BS_240622_W_6_EX_230224_LP_231220_16S,2022_washed_amplicon,seq240222_RQS8X/S-240622-16S-w-9-6_S96_L001_R1_001.fastq.gz,1,S-240622-16S-w-9-6_S96_L001_R1_001.fastq.gz,S-240622-16S-w-9-6_S96_L001_R2_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-9-6_S96_L001_R1_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-9-6_S96_L001_R2_001.fastq.gz,29465,29465,False,,29465,58930,True,True,
FP_SA_seq240222_RQS8X_S_240622_16S_w_9_5_2022_washed_amplicon__P01,SA_seq240222_RQS8X__S_240622_16S_w_9_5__2022_washed_amplicon,seq240222_RQS8X,LP_LY_S_2022_SP_009_BS_240622_W_5_EX_230224_LP_231220_16S,2022_washed_amplicon,seq240222_RQS8X/S-240622-16S-w-9-5_S95_L001_R1_001.fastq.gz,1,S-240622-16S-w-9-5_S95_L001_R1_001.fastq.gz,S-240622-16S-w-9-5_S95_L001_R2_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-9-5_S95_L001_R1_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-9-5_S95_L001_R2_001.fastq.gz,44509,44509,False,,44509,89018,True,True,
FP_SA_seq240222_RQS8X_S_240622_16S_w_9_4_2022_washed_amplicon__P01,SA_seq240222_RQS8X__S_240622_16S_w_9_4__2022_washed_amplicon,seq240222_RQS8X,LP_LY_S_2022_SP_009_BS_240622_W_4_EX_230224_LP_231220_16S,2022_washed_amplicon,seq240222_RQS8X/S-240622-16S-w-9-4_S94_L001_R1_001.fastq.gz,1,S-240622-16S-w-9-4_S94_L001_R1_001.fastq.gz,S-240622-16S-w-9-4_S94_L001_R2_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-9-4_S94_L001_R1_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-9-4_S94_L001_R2_001.fastq.gz,34210,34210,False,,34210,68420,True,True,
FP_SA_seq240222_RQS8X_S_240622_16S_w_9_3_2022_washed_amplicon__P01,SA_seq240222_RQS8X__S_240622_16S_w_9_3__2022_washed_amplicon,seq240222_RQS8X,LP_LY_S_2022_SP_009_BS_240622_W_3_EX_230224_LP_231220_16S,2022_washed_amplicon,seq240222_RQS8X/S-240622-16S-w-9-3_S93_L001_R1_001.fastq.gz,1,S-240622-16S-w-9-3_S93_L001_R1_001.fastq.gz,S-240622-16S-w-9-3_S93_L001_R2_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-9-3_S93_L001_R1_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-9-3_S93_L001_R2_001.fastq.gz,33862,33862,False,,33862,67724,True,True,
FP_SA_seq240222_RQS8X_S_240622_16S_w_9_2_2022_washed_amplicon__P01,SA_seq240222_RQS8X__S_240622_16S_w_9_2__2022_washed_amplicon,seq240222_RQS8X,LP_LY_S_2022_SP_009_BS_240622_W_2_EX_230224_LP_231220_16S,2022_washed_amplicon,seq240222_RQS8X/S-240622-16S-w-9-2_S92_L001_R1_001.fastq.gz,1,S-240622-16S-w-9-2_S92_L001_R1_001.fastq.gz,S-240622-16S-w-9-2_S92_L001_R2_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-9-2_S92_L001_R1_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-9-2_S92_L001_R2_001.fastq.gz,28630,28630,False,,28630,57260,True,True,
FP_SA_seq240222_RQS8X_S_240622_16S_w_9_1_2022_washed_amplicon__P01,SA_seq240222_RQS8X__S_240622_16S_w_9_1__2022_washed_amplicon,seq240222_RQS8X,LP_LY_S_2022_SP_009_BS_240622_W_1_EX_230224_LP_231220_16S,2022_washed_amplicon,seq240222_RQS8X/S-240622-16S-w-9-1_S91_L001_R1_001.fastq.gz,1,S-240622-16S-w-9-1_S91_L001_R1_001.fastq.gz,S-240622-16S-w-9-1_S91_L001_R2_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-9-1_S91_L001_R1_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-9-1_S91_L001_R2_001.fastq.gz,39470,39470,False,,39470,78940,True,True,
FP_SA_seq240222_RQS8X_S_240622_16S_w_8_7_2022_washed_amplicon__P01,SA_seq240222_RQS8X__S_240622_16S_w_8_7__2022_washed_amplicon,seq240222_RQS8X,LP_LY_S_2022_SP_008_BS_240622_W_7_EX_230224_LP_231220_16S,2022_washed_amplicon,seq240222_RQS8X/S-240622-16S-w-8-7_S90_L001_R1_001.fastq.gz,1,S-240622-16S-w-8-7_S90_L001_R1_001.fastq.gz,S-240622-16S-w-8-7_S90_L001_R2_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-8-7_S90_L001_R1_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-8-7_S90_L001_R2_001.fastq.gz,30977,30977,False,,30977,61954,True,True,
FP_SA_seq240222_RQS8X_S_240622_16S_w_8_6_2022_washed_amplicon__P01,SA_seq240222_RQS8X__S_240622_16S_w_8_6__2022_washed_amplicon,seq240222_RQS8X,LP_LY_S_2022_SP_008_BS_240622_W_6_EX_230224_LP_231220_16S,2022_washed_amplicon,seq240222_RQS8X/S-240622-16S-w-8-6_S89_L001_R1_001.fastq.gz,1,S-240622-16S-w-8-6_S89_L001_R1_001.fastq.gz,S-240622-16S-w-8-6_S89_L001_R2_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-8-6_S89_L001_R1_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-8-6_S89_L001_R2_001.fastq.gz,132481,132481,False,,132481,264962,True,True,
FP_SA_seq240222_RQS8X_R_100622_16S_w_B13_2022_washed_amplicon__P01,SA_seq240222_RQS8X__R_100622_16S_w_B13__2022_washed_amplicon,seq240222_RQS8X,LP_LY_R_2022_SP_013_BS_100622_W_0_EX_221215_LP_230626_16S,2022_washed_amplicon,seq240222_RQS8X/R-100622-16S-w-B13_S37_L001_R1_001.fastq.gz,1,R-100622-16S-w-B13_S37_L001_R1_001.fastq.gz,R-100622-16S-w-B13_S37_L001_R2_001.fastq.gz,./seq240222_RQS8X/R-100622-16S-w-B13_S37_L001_R1_001.fastq.gz,./seq240222_RQS8X/R-100622-16S-w-B13_S37_L001_R2_001.fastq.gz,25912,25912,False,,25912,51824,True,True,
FP_SA_seq240222_RQS8X_H_200622_ITS_w_10_5_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_10_5__2022_washed_amplicon,seq240222_RQS8X,LP_LY_H_2022_SP_010_BS_200622_W_5_EX_230615_LP_230921_ITS,2022_washed_amplicon,seq240222_RQS8X/H-200622-ITS-w-10-5_S160_L001_R1_001.fastq.gz,1,H-200622-ITS-w-10-5_S160_L001_R1_001.fastq.gz,H-200622-ITS-w-10-5_S160_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-10-5_S160_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-10-5_S160_L001_R2_001.fastq.gz,44134,44134,False,,44134,88268,True,True,
FP_SA_seq240222_RQS8X_S_240622_16S_w_8_5_2022_washed_amplicon__P01,SA_seq240222_RQS8X__S_240622_16S_w_8_5__2022_washed_amplicon,seq240222_RQS8X,LP_LY_S_2022_SP_008_BS_240622_W_5_EX_230224_LP_231220_16S,2022_washed_amplicon,seq240222_RQS8X/S-240622-16S-w-8-5_S88_L001_R1_001.fastq.gz,1,S-240622-16S-w-8-5_S88_L001_R1_001.fastq.gz,S-240622-16S-w-8-5_S88_L001_R2_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-8-5_S88_L001_R1_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-8-5_S88_L001_R2_001.fastq.gz,34,34,False,,34,68,True,True,
FP_SA_seq240222_RQS8X_H_200622_ITS_w_10_3_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_10_3__2022_washed_amplicon,seq240222_RQS8X,LP_LY_H_2022_SP_010_BS_200622_W_3_EX_230615_LP_230921_ITS,2022_washed_amplicon,seq240222_RQS8X/H-200622-ITS-w-10-3_S158_L001_R1_001.fastq.gz,1,H-200622-ITS-w-10-3_S158_L001_R1_001.fastq.gz,H-200622-ITS-w-10-3_S158_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-10-3_S158_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-10-3_S158_L001_R2_001.fastq.gz,24899,24899,False,,24899,49798,True,True,
FP_SA_seq240222_RQS8X_H_200622_ITS_w_10_2_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_10_2__2022_washed_amplicon,seq240222_RQS8X,LP_LY_H_2022_SP_010_BS_200622_W_2_EX_230615_LP_230921_ITS,2022_washed_amplicon,seq240222_RQS8X/H-200622-ITS-w-10-2_S157_L001_R1_001.fastq.gz,1,H-200622-ITS-w-10-2_S157_L001_R1_001.fastq.gz,H-200622-ITS-w-10-2_S157_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-10-2_S157_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-10-2_S157_L001_R2_001.fastq.gz,34845,34845,False,,34845,69690,True,True,
FP_SA_seq240222_RQS8X_H_200622_ITS_w_10_1_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_10_1__2022_washed_amplicon,seq240222_RQS8X,LP_LY_H_2022_SP_010_BS_200622_W_1_EX_230615_LP_230921_ITS,2022_washed_amplicon,seq240222_RQS8X/H-200622-ITS-w-10-1_S156_L001_R1_001.fastq.gz,1,H-200622-ITS-w-10-1_S156_L001_R1_001.fastq.gz,H-200622-ITS-w-10-1_S156_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-10-1_S156_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-10-1_S156_L001_R2_001.fastq.gz,44329,44329,False,,44329,88658,True,True,
FP_SA_seq240222_RQS8X_H_200622_ITS_w_9_7_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_9_7__2022_washed_amplicon,seq240222_RQS8X,LP_LY_H_2022_SP_009_BS_200622_W_7_EX_230615_LP_230921_ITS,2022_washed_amplicon,seq240222_RQS8X/H-200622-ITS-w-9-7_S155_L001_R1_001.fastq.gz,1,H-200622-ITS-w-9-7_S155_L001_R1_001.fastq.gz,H-200622-ITS-w-9-7_S155_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-9-7_S155_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-9-7_S155_L001_R2_001.fastq.gz,33861,33861,False,,33861,67722,True,True,
FP_SA_seq240222_RQS8X_H_200622_ITS_w_9_6_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_9_6__2022_washed_amplicon,seq240222_RQS8X,LP_LY_H_2022_SP_009_BS_200622_W_6_EX_230615_LP_230921_ITS,2022_washed_amplicon,seq240222_RQS8X/H-200622-ITS-w-9-6_S154_L001_R1_001.fastq.gz,1,H-200622-ITS-w-9-6_S154_L001_R1_001.fastq.gz,H-200622-ITS-w-9-6_S154_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-9-6_S154_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-9-6_S154_L001_R2_001.fastq.gz,20566,20566,False,,20566,41132,True,True,
FP_SA_seq240222_RQS8X_H_200622_ITS_w_9_5_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_9_5__2022_washed_amplicon,seq240222_RQS8X,LP_LY_H_2022_SP_009_BS_200622_W_5_EX_230615_LP_230921_ITS,2022_washed_amplicon,seq240222_RQS8X/H-200622-ITS-w-9-5_S153_L001_R1_001.fastq.gz,1,H-200622-ITS-w-9-5_S153_L001_R1_001.fastq.gz,H-200622-ITS-w-9-5_S153_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-9-5_S153_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-9-5_S153_L001_R2_001.fastq.gz,21687,21687,False,,21687,43374,True,True,
FP_SA_seq240222_RQS8X_H_200622_ITS_w_9_4_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_9_4__2022_washed_amplicon,seq240222_RQS8X,LP_LY_H_2022_SP_009_BS_200622_W_4_EX_230615_LP_230921_ITS,2022_washed_amplicon,seq240222_RQS8X/H-200622-ITS-w-9-4_S152_L001_R1_001.fastq.gz,1,H-200622-ITS-w-9-4_S152_L001_R1_001.fastq.gz,H-200622-ITS-w-9-4_S152_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-9-4_S152_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-9-4_S152_L001_R2_001.fastq.gz,17297,17297,False,,17297,34594,True,True,
FP_SA_seq240222_RQS8X_S_240622_16S_w_2_1_2022_washed_amplicon__P01,SA_seq240222_RQS8X__S_240622_16S_w_2_1__2022_washed_amplicon,seq240222_RQS8X,LP_LY_S_2022_SP_002_BS_240622_W_1_EX_230222_LP_231220_16S,2022_washed_amplicon,seq240222_RQS8X/S-240622-16S-w-2-1_S42_L001_R1_001.fastq.gz,1,S-240622-16S-w-2-1_S42_L001_R1_001.fastq.gz,S-240622-16S-w-2-1_S42_L001_R2_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-2-1_S42_L001_R1_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-2-1_S42_L001_R2_001.fastq.gz,43708,43708,False,,43708,87416,True,True,
FP_SA_seq240222_RQS8X_S_240622_16S_w_2_2_2022_washed_amplicon__P01,SA_seq240222_RQS8X__S_240622_16S_w_2_2__2022_washed_amplicon,seq240222_RQS8X,LP_LY_S_2022_SP_002_BS_240622_W_2_EX_230222_LP_231220_16S,2022_washed_amplicon,seq240222_RQS8X/S-240622-16S-w-2-2_S43_L001_R1_001.fastq.gz,1,S-240622-16S-w-2-2_S43_L001_R1_001.fastq.gz,S-240622-16S-w-2-2_S43_L001_R2_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-2-2_S43_L001_R1_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-2-2_S43_L001_R2_001.fastq.gz,38498,38498,False,,38498,76996,True,True,
FP_SA_seq240222_RQS8X_S_240622_16S_w_8_4_2022_washed_amplicon__P01,SA_seq240222_RQS8X__S_240622_16S_w_8_4__2022_washed_amplicon,seq240222_RQS8X,LP_LY_S_2022_SP_008_BS_240622_W_4_EX_230224_LP_231220_16S,2022_washed_amplicon,seq240222_RQS8X/S-240622-16S-w-8-4_S87_L001_R1_001.fastq.gz,1,S-240622-16S-w-8-4_S87_L001_R1_001.fastq.gz,S-240622-16S-w-8-4_S87_L001_R2_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-8-4_S87_L001_R1_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-8-4_S87_L001_R2_001.fastq.gz,5187,5187,False,,5187,10374,True,True,
FP_SA_seq240222_RQS8X_S_240622_16S_w_8_3_2022_washed_amplicon__P01,SA_seq240222_RQS8X__S_240622_16S_w_8_3__2022_washed_amplicon,seq240222_RQS8X,LP_LY_S_2022_SP_008_BS_240622_W_3_EX_230224_LP_231220_16S,2022_washed_amplicon,seq240222_RQS8X/S-240622-16S-w-8-3_S86_L001_R1_001.fastq.gz,1,S-240622-16S-w-8-3_S86_L001_R1_001.fastq.gz,S-240622-16S-w-8-3_S86_L001_R2_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-8-3_S86_L001_R1_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-8-3_S86_L001_R2_001.fastq.gz,32621,32621,False,,32621,65242,True,True,
FP_SA_seq240222_RQS8X_H_200622_ITS_w_10_4_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_10_4__2022_washed_amplicon,seq240222_RQS8X,LP_LY_H_2022_SP_010_BS_200622_W_4_EX_230615_LP_230921_ITS,2022_washed_amplicon,seq240222_RQS8X/H-200622-ITS-w-10-4_S159_L001_R1_001.fastq.gz,1,H-200622-ITS-w-10-4_S159_L001_R1_001.fastq.gz,H-200622-ITS-w-10-4_S159_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-10-4_S159_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-10-4_S159_L001_R2_001.fastq.gz,52534,52534,False,,52534,105068,True,True,
FP_SA_seq240222_RQS8X_S_240622_16S_w_8_2_2022_washed_amplicon__P01,SA_seq240222_RQS8X__S_240622_16S_w_8_2__2022_washed_amplicon,seq240222_RQS8X,LP_LY_S_2022_SP_008_BS_240622_W_2_EX_230224_LP_231220_16S,2022_washed_amplicon,seq240222_RQS8X/S-240622-16S-w-8-2_S85_L001_R1_001.fastq.gz,1,S-240622-16S-w-8-2_S85_L001_R1_001.fastq.gz,S-240622-16S-w-8-2_S85_L001_R2_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-8-2_S85_L001_R1_001.fastq.gz,./seq240222_RQS8X/S-240622-16S-w-8-2_S85_L001_R2_001.fastq.gz,33993,33993,False,,33993,67986,True,True,
FP_SA_seq240222_RQS8X_R_140622_16S_w_C13_2022_washed_amplicon__P01,SA_seq240222_RQS8X__R_140622_16S_w_C13__2022_washed_amplicon,seq240222_RQS8X,LP_LY_R_2022_SP_013_BS_140622_W_0_EX_230103_LP_230626_16S,2022_washed_amplicon,seq240222_RQS8X/R-140622-16S-w-C13_S61_L001_R1_001.fastq.gz,1,R-140622-16S-w-C13_S61_L001_R1_001.fastq.gz,R-140622-16S-w-C13_S61_L001_R2_001.fastq.gz,./seq240222_RQS8X/R-140622-16S-w-C13_S61_L001_R1_001.fastq.gz,./seq240222_RQS8X/R-140622-16S-w-C13_S61_L001_R2_001.fastq.gz,24910,24910,False,,24910,49820,True,True,
