EX_id,BS_id,EX_date,EX_plate,EX_dna_conc,EX_row_count
EX_LY_R_2022_SP_004_BS_210622_W_2_EX_230309,BS_210622_W_2,2023-03-09,12.0,0.0133495014168313,2
EX_LY_R_2022_SP_004_BS_210622_W_3_EX_230309,BS_210622_W_3,2023-03-09,12.0,0.0502650677850936,2
EX_LY_R_2022_SP_004_BS_210622_W_4_EX_230309,BS_210622_W_4,2023-03-09,12.0,0.235556572255849,2
EX_LY_R_2022_SP_004_BS_210622_W_5_EX_230309,BS_210622_W_5,2023-03-09,12.0,0.0625291920779789,2
EX_LY_R_2022_SP_004_BS_210622_W_6_EX_230309,BS_210622_W_6,2023-03-09,12.0,0.0095050149308385,2
EX_LY_R_2022_SP_004_BS_210622_W_7_EX_230309,BS_210622_W_7,2023-03-09,12.0,0.4532755768269648,2
EX_LY_R_2022_SP_004_BS_220607_W_1_EX_221027,BS_220607_W_1,2022-10-27,,0.244,1
EX_LY_R_2022_SP_004_BS_220610_W_1_EX_221027,BS_220610_W_1,2022-10-27,,0.083,1
EX_LY_R_2022_SP_004_BS_220614_W_1_EX_221027,BS_220614_W_1,2022-10-27,,,1
EX_LY_R_2022_SP_004_BS_220617_W_1_EX_221027,BS_220617_W_1,2022-10-27,,,1
EX_LY_R_2022_SP_004_BS_220621_C_0_EX_221012,BS_220621_C_0,2022-10-12,3.0,,2
EX_LY_R_2022_SP_004_BS_220621_W_1_EX_221027,BS_220621_W_1,2022-10-27,,0.071,2
EX_LY_R_2022_SP_004_BS_220628_C_0_EX_221006,BS_220628_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_004_BS_220628_W_1_EX_221027,BS_220628_W_1,2022-10-27,,,1
EX_LY_R_2022_SP_004_BS_220704_C_0_EX_221006,BS_220704_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_004_BS_220704_W_1_EX_221027,BS_220704_W_1,2022-10-27,,45.6,3
EX_LY_R_2022_SP_004_BS_220707_W_1_EX_221027,BS_220707_W_1,2022-10-27,,3.93,4
EX_LY_R_2022_SP_004_BS_220714_C_0_EX_221006,BS_220714_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_004_BS_220714_W_1_EX_221027,BS_220714_W_1,2022-10-27,,18.2,3
EX_LY_R_2022_SP_004_BS_280622_W_0_EX_230208,BS_280622_W_0,2023-02-08,2.0,0.1227015069818885,2
EX_LY_R_2022_SP_005_BS_040722_W_0_EX_230209,BS_040722_W_0,2023-02-09,2.0,0.9501589935020048,2
EX_LY_R_2022_SP_005_BS_070622_W_0_EX_221207,BS_070622_W_0,2022-12-07,1.0,0.018,2
EX_LY_R_2022_SP_005_BS_070722_W_0_EX_230210,BS_070722_W_0,2023-02-10,2.0,0.6888566293377575,2
EX_LY_R_2022_SP_005_BS_100622_W_0_EX_221215,BS_100622_W_0,2022-12-15,1.0,0.496,2
EX_LY_R_2022_SP_005_BS_140622_W_0_EX_230103,BS_140622_W_0,2023-01-03,1.0,0.04,2
EX_LY_R_2022_SP_005_BS_140722_W_0_EX_230220,BS_140722_W_0,2023-02-20,3.0,1.923543268897665,2
EX_LY_R_2022_SP_005_BS_170622_W_0_EX_230111,BS_170622_W_0,2023-01-11,1.0,0.142,2
EX_LY_R_2022_SP_005_BS_210622_W_0_EX_230119,BS_210622_W_0,2023-01-19,2.0,-0.0019010092630996,1
EX_LY_R_2022_SP_005_BS_210622_W_1_EX_230309,BS_210622_W_1,2023-03-09,12.0,0.0593112931684324,2
EX_LY_R_2022_SP_005_BS_210622_W_2_EX_230313,BS_210622_W_2,2023-03-13,12.0,0.9895771935715938,2
EX_LY_R_2022_SP_005_BS_210622_W_3_EX_230313,BS_210622_W_3,2023-03-13,12.0,0.2135729064381555,2
EX_LY_R_2022_SP_005_BS_210622_W_4_EX_230313,BS_210622_W_4,2023-03-13,12.0,0.0207326146904837,2
EX_LY_R_2022_SP_005_BS_210622_W_5_EX_230313,BS_210622_W_5,2023-03-13,12.0,0.148945176985502,2
EX_LY_R_2022_SP_005_BS_210622_W_6_EX_230313,BS_210622_W_6,2023-03-13,12.0,0.0275528611581759,2
EX_LY_R_2022_SP_005_BS_210622_W_7_EX_230313,BS_210622_W_7,2023-03-13,12.0,0.0342881465985534,2
EX_LY_R_2022_SP_005_BS_220607_W_1_EX_221027,BS_220607_W_1,2022-10-27,,0.121,1
EX_LY_R_2022_SP_005_BS_220610_W_1_EX_221027,BS_220610_W_1,2022-10-27,,,1
EX_LY_R_2022_SP_005_BS_220614_W_1_EX_221027,BS_220614_W_1,2022-10-27,,0.057,1
EX_LY_R_2022_SP_005_BS_220617_W_1_EX_221027,BS_220617_W_1,2022-10-27,,,1
EX_LY_R_2022_SP_005_BS_220621_C_0_EX_221012,BS_220621_C_0,2022-10-12,3.0,,2
EX_LY_R_2022_SP_005_BS_220621_W_1_EX_221027,BS_220621_W_1,2022-10-27,,0.5,2
EX_LY_R_2022_SP_005_BS_220628_C_0_EX_221006,BS_220628_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_005_BS_220628_W_1_EX_221027,BS_220628_W_1,2022-10-27,,0.063,2
EX_LY_R_2022_SP_005_BS_220704_C_0_EX_221006,BS_220704_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_005_BS_220704_W_1_EX_221027,BS_220704_W_1,2022-10-27,,11.5,3
EX_LY_R_2022_SP_005_BS_220707_W_1_EX_221027,BS_220707_W_1,2022-10-27,,16.0,3
EX_LY_R_2022_SP_005_BS_220714_C_0_EX_221006,BS_220714_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_005_BS_220714_W_1_EX_221027,BS_220714_W_1,2022-10-27,,19.9,4
EX_LY_R_2022_SP_005_BS_280622_W_0_EX_230208,BS_280622_W_0,2023-02-08,2.0,0.0133070648416977,2
EX_LY_R_2022_SP_006_BS_040722_W_0_EX_230209,BS_040722_W_0,2023-02-09,2.0,0.1786948707313701,2
EX_LY_R_2022_SP_006_BS_070622_W_0_EX_221207,BS_070622_W_0,2022-12-07,1.0,0.016,2
EX_LY_R_2022_SP_006_BS_070722_W_0_EX_230210,BS_070722_W_0,2023-02-10,2.0,0.4168394856905848,2
EX_LY_R_2022_SP_006_BS_100622_W_0_EX_221215,BS_100622_W_0,2022-12-15,1.0,0.288,2
EX_LY_R_2022_SP_006_BS_140622_W_0_EX_230103,BS_140622_W_0,2023-01-03,1.0,0.032,2
EX_LY_R_2022_SP_006_BS_140722_W_0_EX_230220,BS_140722_W_0,2023-02-20,3.0,0.1692302362641169,2
EX_LY_R_2022_SP_006_BS_170622_W_0_EX_230111,BS_170622_W_0,2023-01-11,1.0,0.304,2
EX_LY_R_2022_SP_006_BS_210622_W_0_EX_230119,BS_210622_W_0,2023-01-19,2.0,0.3997304023226877,2
EX_LY_R_2022_SP_006_BS_210622_W_1_EX_230313,BS_210622_W_1,2023-03-13,12.0,0.0347533082231017,2
EX_LY_R_2022_SP_006_BS_210622_W_2_EX_230313,BS_210622_W_2,2023-03-13,12.0,0.0147449862904762,2
EX_LY_R_2022_SP_006_BS_210622_W_3_EX_230313,BS_210622_W_3,2023-03-13,12.0,0.6631866629878542,2
EX_LY_R_2022_SP_006_BS_210622_W_4_EX_230313,BS_210622_W_4,2023-03-13,12.0,0.0207347387161666,2
EX_LY_R_2022_SP_006_BS_210622_W_5_EX_230313,BS_210622_W_5,2023-03-13,12.0,0.0859826836682178,2
EX_LY_R_2022_SP_006_BS_210622_W_6_EX_230313,BS_210622_W_6,2023-03-13,12.0,0.0694938722921062,2
EX_LY_R_2022_SP_006_BS_210622_W_7_EX_230313,BS_210622_W_7,2023-03-13,12.0,3.6910702349448528,2
EX_LY_R_2022_SP_006_BS_220607_W_1_EX_221031,BS_220607_W_1,2022-10-31,,0.139,1
EX_LY_R_2022_SP_006_BS_220610_W_1_EX_221031,BS_220610_W_1,2022-10-31,,,1
EX_LY_R_2022_SP_006_BS_220614_W_1_EX_221031,BS_220614_W_1,2022-10-31,,0.361,1
EX_LY_R_2022_SP_006_BS_220616_C_0_EX_221006,BS_220616_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_006_BS_220617_W_1_EX_221031,BS_220617_W_1,2022-10-31,,0.18,1
EX_LY_R_2022_SP_006_BS_220621_C_1_EX_221012,BS_220621_C_1,2022-10-12,3.0,,2
EX_LY_R_2022_SP_006_BS_220621_C_2_EX_221012,BS_220621_C_2,2022-10-12,3.0,,2
EX_LY_R_2022_SP_006_BS_220621_C_3_EX_221012,BS_220621_C_3,2022-10-12,3.0,,2
EX_LY_R_2022_SP_006_BS_220621_C_4_EX_221012,BS_220621_C_4,2022-10-12,3.0,,2
EX_LY_R_2022_SP_006_BS_220621_C_5_EX_221012,BS_220621_C_5,2022-10-12,3.0,,2
EX_LY_R_2022_SP_006_BS_220621_C_6_EX_221012,BS_220621_C_6,2022-10-12,3.0,,2
EX_LY_R_2022_SP_006_BS_220621_C_7_EX_221012,BS_220621_C_7,2022-10-12,3.0,,2
EX_LY_R_2022_SP_006_BS_220621_W_1_EX_221031,BS_220621_W_1,2022-10-31,,,2
EX_LY_R_2022_SP_006_BS_220628_C_0_EX_221006,BS_220628_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_006_BS_220628_W_1_EX_221031,BS_220628_W_1,2022-10-31,,0.107,2
EX_LY_R_2022_SP_006_BS_220704_C_0_EX_221006,BS_220704_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_006_BS_220704_W_1_EX_221031,BS_220704_W_1,2022-10-31,,8.4,4
EX_LY_R_2022_SP_006_BS_220707_W_1_EX_221031,BS_220707_W_1,2022-10-31,,9.67,4
EX_LY_R_2022_SP_006_BS_220714_C_0_EX_221006,BS_220714_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_006_BS_220714_W_1_EX_221031,BS_220714_W_1,2022-10-31,,7.42,4
EX_LY_R_2022_SP_006_BS_280622_W_0_EX_230208,BS_280622_W_0,2023-02-08,2.0,0.1073206138531729,2
EX_LY_R_2022_SP_007_BS_040722_W_0_EX_230209,BS_040722_W_0,2023-02-09,2.0,1.1682566016867135,2
EX_LY_R_2022_SP_007_BS_070622_W_0_EX_221207,BS_070622_W_0,2022-12-07,1.0,0.01,2
EX_LY_R_2022_SP_007_BS_070722_W_0_EX_230210,BS_070722_W_0,2023-02-10,2.0,0.0876192451265035,2
EX_LY_R_2022_SP_007_BS_100622_W_0_EX_221215,BS_100622_W_0,2022-12-15,1.0,0.026,2
EX_LY_R_2022_SP_007_BS_140622_W_0_EX_230103,BS_140622_W_0,2023-01-03,1.0,0.094,2
EX_LY_R_2022_SP_007_BS_140722_W_0_EX_230220,BS_140722_W_0,2023-02-20,3.0,0.0455553246033395,2
EX_LY_R_2022_SP_007_BS_170622_W_0_EX_230111,BS_170622_W_0,2023-01-11,1.0,0.136,2
EX_LY_R_2022_SP_007_BS_210622_W_0_EX_230119,BS_210622_W_0,2023-01-19,2.0,0.1420572376607217,2
EX_LY_R_2022_SP_007_BS_210622_W_1_EX_230313,BS_210622_W_1,2023-03-13,12.0,0.0538759114459708,2
EX_LY_R_2022_SP_007_BS_210622_W_2_EX_230313,BS_210622_W_2,2023-03-13,12.0,0.0580113894505166,2
EX_LY_R_2022_SP_007_BS_210622_W_3_EX_230313,BS_210622_W_3,2023-03-13,12.0,0.5593536674808057,2
EX_LY_R_2022_SP_007_BS_210622_W_4_EX_230313,BS_210622_W_4,2023-03-13,12.0,0.3375267972390215,2
EX_LY_R_2022_SP_007_BS_210622_W_5_EX_230313,BS_210622_W_5,2023-03-13,12.0,0.0382706947539326,2
EX_LY_R_2022_SP_007_BS_210622_W_6_EX_230313,BS_210622_W_6,2023-03-13,12.0,0.5653731562660563,2
EX_LY_R_2022_SP_007_BS_210622_W_7_EX_230313,BS_210622_W_7,2023-03-13,12.0,0.1291535056725292,2
EX_LY_R_2022_SP_007_BS_220607_W_1_EX_221027,BS_220607_W_1,2022-10-27,,0.518,1
EX_LY_R_2022_SP_007_BS_220610_W_1_EX_221027,BS_220610_W_1,2022-10-27,,,1
EX_LY_R_2022_SP_007_BS_220614_W_1_EX_221027,BS_220614_W_1,2022-10-27,,0.226,1
EX_LY_R_2022_SP_007_BS_220617_W_1_EX_221027,BS_220617_W_1,2022-10-27,,,1
EX_LY_R_2022_SP_007_BS_220621_C_0_EX_221012,BS_220621_C_0,2022-10-12,3.0,,2
EX_LY_R_2022_SP_007_BS_220621_W_1_EX_221027,BS_220621_W_1,2022-10-27,,0.101,1
EX_LY_R_2022_SP_007_BS_220628_C_0_EX_221006,BS_220628_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_007_BS_220628_W_1_EX_221027,BS_220628_W_1,2022-10-27,,,2
EX_LY_R_2022_SP_007_BS_220704_C_0_EX_221006,BS_220704_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_007_BS_220704_W_1_EX_221027,BS_220704_W_1,2022-10-27,,19.6,4
EX_LY_R_2022_SP_007_BS_220707_W_1_EX_221027,BS_220707_W_1,2022-10-27,,13.0,4
EX_LY_R_2022_SP_007_BS_220714_C_0_EX_221006,BS_220714_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_007_BS_220714_W_1_EX_221027,BS_220714_W_1,2022-10-27,,10.3,4
EX_LY_R_2022_SP_007_BS_280622_W_0_EX_230208,BS_280622_W_0,2023-02-08,2.0,0.0457970413383105,2
EX_LY_R_2022_SP_008_BS_040722_W_0_EX_230209,BS_040722_W_0,2023-02-09,2.0,0.3392437439513341,2
EX_LY_R_2022_SP_008_BS_070622_W_0_EX_221207,BS_070622_W_0,2022-12-07,1.0,0.018,2
EX_LY_R_2022_SP_008_BS_070722_W_0_EX_230210,BS_070722_W_0,2023-02-10,2.0,0.120973316742707,2
EX_LY_R_2022_SP_008_BS_100622_W_0_EX_221215,BS_100622_W_0,2022-12-15,1.0,0.03,2
EX_LY_R_2022_SP_008_BS_140622_W_0_EX_230103,BS_140622_W_0,2023-01-03,1.0,0.018,2
EX_LY_R_2022_SP_008_BS_140722_W_0_EX_230220,BS_140722_W_0,2023-02-20,3.0,0.3717175916302916,2
EX_LY_R_2022_SP_008_BS_170622_W_0_EX_230111,BS_170622_W_0,2023-01-11,1.0,0.486,2
EX_LY_R_2022_SP_008_BS_210622_W_0_EX_230119,BS_210622_W_0,2023-01-19,2.0,0.0063943038849716,2
EX_LY_R_2022_SP_008_BS_210622_W_1_EX_230313,BS_210622_W_1,2023-03-13,12.0,0.291943082058971,2
EX_LY_R_2022_SP_008_BS_210622_W_2_EX_230313,BS_210622_W_2,2023-03-13,12.0,0.1028814320011231,2
EX_LY_R_2022_SP_008_BS_210622_W_3_EX_230313,BS_210622_W_3,2023-03-13,12.0,0.1252452984160503,2
EX_LY_R_2022_SP_008_BS_210622_W_4_EX_230313,BS_210622_W_4,2023-03-13,12.0,0.3633974300563652,2
EX_LY_R_2022_SP_008_BS_210622_W_5_EX_230323,BS_210622_W_5,2023-03-23,12.0,0.1102942816343358,2
EX_LY_R_2022_SP_008_BS_210622_W_6_EX_230323,BS_210622_W_6,2023-03-23,12.0,0.0351292607689695,2
EX_LY_R_2022_SP_008_BS_210622_W_7_EX_230323,BS_210622_W_7,2023-03-23,12.0,0.5918002838123118,2
EX_LY_R_2022_SP_008_BS_220607_W_1_EX_221031,BS_220607_W_1,2022-10-31,,0.243,1
EX_LY_R_2022_SP_008_BS_220610_W_1_EX_221031,BS_220610_W_1,2022-10-31,,0.052,1
EX_LY_R_2022_SP_008_BS_220614_W_1_EX_221031,BS_220614_W_1,2022-10-31,,0.654,1
EX_LY_R_2022_SP_008_BS_220617_W_1_EX_221031,BS_220617_W_1,2022-10-31,,0.584,1
EX_LY_R_2022_SP_008_BS_220621_C_0_EX_221012,BS_220621_C_0,2022-10-12,3.0,,2
EX_LY_R_2022_SP_008_BS_220621_W_1_EX_221031,BS_220621_W_1,2022-10-31,,0.181,2
EX_LY_R_2022_SP_008_BS_220628_C_0_EX_221006,BS_220628_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_008_BS_220628_W_1_EX_221031,BS_220628_W_1,2022-10-31,,0.05,2
EX_LY_R_2022_SP_008_BS_220704_C_0_EX_221006,BS_220704_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_008_BS_220704_W_1_EX_221031,BS_220704_W_1,2022-10-31,,11.8,3
EX_LY_R_2022_SP_008_BS_220707_W_1_EX_221031,BS_220707_W_1,2022-10-31,,7.28,4
EX_LY_R_2022_SP_008_BS_220714_C_0_EX_221006,BS_220714_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_008_BS_220714_W_1_EX_221031,BS_220714_W_1,2022-10-31,,5.41,4
EX_LY_R_2022_SP_008_BS_280622_W_0_EX_230208,BS_280622_W_0,2023-02-08,2.0,0.3753629199502281,2
EX_LY_R_2022_SP_009_BS_040722_W_0_EX_230209,BS_040722_W_0,2023-02-09,2.0,0.2635490114751831,2
EX_LY_R_2022_SP_009_BS_070622_W_0_EX_221207,BS_070622_W_0,2022-12-07,1.0,0.01,2
EX_LY_R_2022_SP_009_BS_070722_W_0_EX_230210,BS_070722_W_0,2023-02-10,2.0,0.1508710078805475,2
EX_LY_R_2022_SP_009_BS_100622_W_0_EX_221215,BS_100622_W_0,2022-12-15,1.0,0.04,2
EX_LY_R_2022_SP_009_BS_140622_W_0_EX_230103,BS_140622_W_0,2023-01-03,1.0,0.264,2
EX_LY_R_2022_SP_009_BS_140722_W_0_EX_230220,BS_140722_W_0,2023-02-20,3.0,0.1581445298967643,2
EX_LY_R_2022_SP_009_BS_170622_W_0_EX_230111,BS_170622_W_0,2023-01-11,1.0,0.952,2
EX_LY_R_2022_SP_009_BS_210622_W_0_EX_230119,BS_210622_W_0,2023-01-19,2.0,0.0796695700262685,2
EX_LY_R_2022_SP_009_BS_210622_W_1_EX_230323,BS_210622_W_1,2023-03-23,12.0,0.7830156959125887,2
EX_LY_R_2022_SP_009_BS_210622_W_2_EX_230323,BS_210622_W_2,2023-03-23,12.0,0.1368743390297578,2
EX_LY_R_2022_SP_009_BS_210622_W_3_EX_230323,BS_210622_W_3,2023-03-23,12.0,0.4875509792714209,2
EX_LY_R_2022_SP_009_BS_210622_W_4_EX_230323,BS_210622_W_4,2023-03-23,12.0,0.3057853574342279,2
EX_LY_R_2022_SP_009_BS_210622_W_5_EX_230323,BS_210622_W_5,2023-03-23,12.0,0.2126149708551815,2
EX_LY_R_2022_SP_009_BS_210622_W_6_EX_230323,BS_210622_W_6,2023-03-23,12.0,0.0659701136842266,2
EX_LY_R_2022_SP_009_BS_210622_W_7_EX_230323,BS_210622_W_7,2023-03-23,12.0,0.0455645989489046,2
EX_LY_R_2022_SP_009_BS_220607_W_1_EX_221121,BS_220607_W_1,2022-11-21,,0.408,1
EX_LY_R_2022_SP_009_BS_220610_W_1_EX_221121,BS_220610_W_1,2022-11-21,,0.358,1
EX_LY_R_2022_SP_009_BS_220614_W_1_EX_221121,BS_220614_W_1,2022-11-21,,0.4,1
EX_LY_R_2022_SP_009_BS_220617_W_1_EX_221121,BS_220617_W_1,2022-11-21,,,1
EX_LY_R_2022_SP_009_BS_220621_C_0_EX_221012,BS_220621_C_0,2022-10-12,3.0,,2
EX_LY_R_2022_SP_009_BS_220621_W_1_EX_221121,BS_220621_W_1,2022-11-21,,,2
EX_LY_R_2022_SP_009_BS_220628_C_0_EX_221006,BS_220628_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_009_BS_220628_W_1_EX_221121,BS_220628_W_1,2022-11-21,,0.629,2
EX_LY_R_2022_SP_009_BS_220704_C_0_EX_221006,BS_220704_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_009_BS_220704_W_1_EX_221121,BS_220704_W_1,2022-11-21,,7.49,4
EX_LY_R_2022_SP_009_BS_220707_W_1_EX_221121,BS_220707_W_1,2022-11-21,,7.4,4
EX_LY_R_2022_SP_009_BS_220714_C_0_EX_221006,BS_220714_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_009_BS_280622_W_0_EX_230208,BS_280622_W_0,2023-02-08,2.0,0.6981888566293377,2
EX_LY_R_2022_SP_010_BS_040722_W_0_EX_230209,BS_040722_W_0,2023-02-09,2.0,0.4000760403705239,2
EX_LY_R_2022_SP_010_BS_070622_W_0_EX_221207,BS_070622_W_0,2022-12-07,1.0,0.012,2
EX_LY_R_2022_SP_010_BS_070722_W_0_EX_230210,BS_070722_W_0,2023-02-10,2.0,0.1195907645513618,2
EX_LY_R_2022_SP_010_BS_100622_W_0_EX_221215,BS_100622_W_0,2022-12-15,1.0,0.048,2
EX_LY_R_2022_SP_010_BS_140622_W_0_EX_230103,BS_140622_W_0,2023-01-03,1.0,0.0839999999999999,2
EX_LY_R_2022_SP_010_BS_140722_W_0_EX_230220,BS_140722_W_0,2023-02-20,3.0,0.2087230651978106,2
EX_LY_R_2022_SP_010_BS_170622_W_0_EX_230111,BS_170622_W_0,2023-01-11,1.0,0.198,2
EX_LY_R_2022_SP_010_BS_210622_W_0_EX_230119,BS_210622_W_0,2023-01-19,2.0,0.3783008433568367,2
EX_LY_R_2022_SP_010_BS_210622_W_1_EX_230323,BS_210622_W_1,2023-03-23,12.0,0.2699126876762543,2
EX_LY_R_2022_SP_010_BS_210622_W_2_EX_230323,BS_210622_W_2,2023-03-23,12.0,0.254698291709864,2
EX_LY_R_2022_SP_010_BS_210622_W_3_EX_230323,BS_210622_W_3,2023-03-23,12.0,0.1772945477747538,2
EX_LY_R_2022_SP_010_BS_210622_W_4_EX_230323,BS_210622_W_4,2023-03-23,12.0,0.3017985612274829,2
EX_LY_R_2022_SP_010_BS_210622_W_5_EX_230323,BS_210622_W_5,2023-03-23,12.0,0.2317673104376109,2
EX_LY_R_2022_SP_010_BS_210622_W_6_EX_230323,BS_210622_W_6,2023-03-23,12.0,0.1198651413613432,2
EX_LY_R_2022_SP_010_BS_210622_W_7_EX_230323,BS_210622_W_7,2023-03-23,12.0,0.5842026439446896,2
EX_LY_R_2022_SP_010_BS_220607_W_1_EX_221027,BS_220607_W_1,2022-10-27,,0.377,1
EX_LY_R_2022_SP_010_BS_220610_W_1_EX_221027,BS_220610_W_1,2022-10-27,,0.137,1
EX_LY_R_2022_SP_010_BS_220614_W_1_EX_221027,BS_220614_W_1,2022-10-27,,,1
EX_LY_R_2022_SP_010_BS_220616_C_0_EX_221006,BS_220616_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_010_BS_220617_W_1_EX_221027,BS_220617_W_1,2022-10-27,,,1
EX_LY_R_2022_SP_010_BS_220621_C_1_EX_221012,BS_220621_C_1,2022-10-12,3.0,,2
EX_LY_R_2022_SP_010_BS_220621_C_2_EX_221012,BS_220621_C_2,2022-10-12,3.0,,2
EX_LY_R_2022_SP_010_BS_220621_C_3_EX_221012,BS_220621_C_3,2022-10-12,3.0,,2
EX_LY_R_2022_SP_010_BS_220621_C_4_EX_221012,BS_220621_C_4,2022-10-12,3.0,,2
EX_LY_R_2022_SP_010_BS_220621_C_5_EX_221012,BS_220621_C_5,2022-10-12,3.0,,2
EX_LY_R_2022_SP_010_BS_220621_C_6_EX_221012,BS_220621_C_6,2022-10-12,3.0,,2
EX_LY_R_2022_SP_010_BS_220621_C_7_EX_221012,BS_220621_C_7,2022-10-12,3.0,,2
EX_LY_R_2022_SP_010_BS_220621_W_1_EX_221027,BS_220621_W_1,2022-10-27,,,2
EX_LY_R_2022_SP_010_BS_220628_C_0_EX_221006,BS_220628_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_010_BS_220628_W_1_EX_221027,BS_220628_W_1,2022-10-27,,,2
EX_LY_R_2022_SP_010_BS_220704_C_0_EX_221006,BS_220704_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_010_BS_220704_W_1_EX_221027,BS_220704_W_1,2022-10-27,,5.47,4
EX_LY_R_2022_SP_010_BS_220707_W_1_EX_221027,BS_220707_W_1,2022-10-27,,9.8,4
EX_LY_R_2022_SP_010_BS_220714_C_0_EX_221006,BS_220714_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_010_BS_220714_W_1_EX_221027,BS_220714_W_1,2022-10-27,,6.81,4
EX_LY_R_2022_SP_010_BS_280622_W_0_EX_230208,BS_280622_W_0,2023-02-08,2.0,0.3219618415595188,2
EX_LY_R_2022_SP_011_BS_040722_W_0_EX_230209,BS_040722_W_0,2023-02-09,2.0,1.209214710355316,2
EX_LY_R_2022_SP_011_BS_070622_W_0_EX_221207,BS_070622_W_0,2022-12-07,1.0,0.02,2
EX_LY_R_2022_SP_011_BS_070722_W_0_EX_230210,BS_070722_W_0,2023-02-10,2.0,0.2307133969307341,2
EX_LY_R_2022_SP_011_BS_100622_W_0_EX_221215,BS_100622_W_0,2022-12-15,1.0,0.016,2
EX_LY_R_2022_SP_011_BS_140622_W_0_EX_230103,BS_140622_W_0,2023-01-03,1.0,0.1699999999999999,2
EX_LY_R_2022_SP_011_BS_140722_W_0_EX_230220,BS_140722_W_0,2023-02-20,3.0,0.6261691955934318,2
EX_LY_R_2022_SP_011_BS_170622_W_0_EX_230111,BS_170622_W_0,2023-01-11,1.0,0.344,2
EX_LY_R_2022_SP_011_BS_210622_W_0_EX_230119,BS_210622_W_0,2023-01-19,2.0,0.1845707175445873,2
EX_LY_R_2022_SP_011_BS_210622_W_1_EX_230323,BS_210622_W_1,2023-03-23,12.0,0.0494494419228719,2
EX_LY_R_2022_SP_011_BS_210622_W_2_EX_230323,BS_210622_W_2,2023-03-23,12.0,0.1782843437429708,2
EX_LY_R_2022_SP_011_BS_210622_W_3_EX_230323,BS_210622_W_3,2023-03-23,12.0,0.149917980748256,2
EX_LY_R_2022_SP_011_BS_210622_W_4_EX_230323,BS_210622_W_4,2023-03-23,12.0,0.086692108246296,2
EX_LY_R_2022_SP_011_BS_210622_W_5_EX_230323,BS_210622_W_5,2023-03-23,12.0,0.1068533600280881,2
EX_LY_R_2022_SP_011_BS_210622_W_6_EX_230323,BS_210622_W_6,2023-03-23,12.0,0.7777736005272682,2
EX_LY_R_2022_SP_011_BS_210622_W_7_EX_230323,BS_210622_W_7,2023-03-23,12.0,0.0425930870185709,2
EX_LY_R_2022_SP_011_BS_220607_W_1_EX_221121,BS_220607_W_1,2022-11-21,,0.262,1
EX_LY_R_2022_SP_011_BS_220610_W_1_EX_221121,BS_220610_W_1,2022-11-21,,0.116,1
EX_LY_R_2022_SP_011_BS_220614_W_1_EX_221121,BS_220614_W_1,2022-11-21,,0.071,1
EX_LY_R_2022_SP_011_BS_220616_C_0_EX_221006,BS_220616_C_0,2022-10-06,1.0,,2
EX_LY_R_2022_SP_011_BS_220617_W_1_EX_221121,BS_220617_W_1,2022-11-21,,,1
EX_LY_R_2022_SP_011_BS_220621_C_1_EX_221012,BS_220621_C_1,2022-10-12,3.0,,2
EX_LY_R_2022_SP_011_BS_220621_C_2_EX_221012,BS_220621_C_2,2022-10-12,3.0,,2
EX_LY_R_2022_SP_011_BS_220621_C_3_EX_221012,BS_220621_C_3,2022-10-12,3.0,,2
EX_LY_R_2022_SP_011_BS_220621_C_4_EX_221012,BS_220621_C_4,2022-10-12,3.0,,2
EX_LY_R_2022_SP_011_BS_220621_C_5_EX_221012,BS_220621_C_5,2022-10-12,3.0,,2
EX_LY_R_2022_SP_011_BS_220621_C_6_EX_221012,BS_220621_C_6,2022-10-12,3.0,,2
EX_LY_R_2022_SP_011_BS_220621_C_7_EX_221012,BS_220621_C_7,2022-10-12,3.0,,2
EX_LY_R_2022_SP_011_BS_220621_W_1_EX_221121,BS_220621_W_1,2022-11-21,,,2
