SA_id,LP_id,SR_id,BS_id,EX_id,LS_id,LY_id,SP_id,SA_source,SA_seq_sample_ID,SA_is_rerun,SA_sequencing_run,SA_duplicate_number
SA_seq240424_T6U6R__R_210622_ITS_w_E21__2022_washed_amplicon,LP_LY_R_2022_SP_021_BS_210622_W_0_EX_230119_LP_240417_ITS,seq240424_T6U6R,BS_210622_W_0,EX_LY_R_2022_SP_021_BS_210622_W_0_EX_230119,LS_LY_R_2022_SP_021,LY_R_2022,SP_021,2022_washed_amplicon,R-210622-ITS-w-E21,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_170622_ITS_w_D21__2022_washed_amplicon,LP_LY_R_2022_SP_021_BS_170622_W_0_EX_230111_LP_240417_ITS,seq240424_T6U6R,BS_170622_W_0,EX_LY_R_2022_SP_021_BS_170622_W_0_EX_230111,LS_LY_R_2022_SP_021,LY_R_2022,SP_021,2022_washed_amplicon,R-170622-ITS-w-D21,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_210622_ITS_w_E4__2022_washed_amplicon,LP_LY_R_2022_SP_004_BS_210622_W_0_EX_230119_LP_240417_ITS,seq240424_T6U6R,BS_210622_W_0,EX_LY_R_2022_SP_004_BS_210622_W_0_EX_230119,LS_LY_R_2022_SP_004,LY_R_2022,SP_004,2022_washed_amplicon,R-210622-ITS-w-E4,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_210622_ITS_w_E22__2022_washed_amplicon,LP_LY_R_2022_SP_022_BS_210622_W_0_EX_230119_LP_240417_ITS,seq240424_T6U6R,BS_210622_W_0,EX_LY_R_2022_SP_022_BS_210622_W_0_EX_230119,LS_LY_R_2022_SP_022,LY_R_2022,SP_022,2022_washed_amplicon,R-210622-ITS-w-E22,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_170622_ITS_w_D22__2022_washed_amplicon,LP_LY_R_2022_SP_022_BS_170622_W_0_EX_230111_LP_240417_ITS,seq240424_T6U6R,BS_170622_W_0,EX_LY_R_2022_SP_022_BS_170622_W_0_EX_230111,LS_LY_R_2022_SP_022,LY_R_2022,SP_022,2022_washed_amplicon,R-170622-ITS-w-D22,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_210622_ITS_w_E3__2022_washed_amplicon,LP_LY_R_2022_SP_003_BS_210622_W_0_EX_230119_LP_240417_ITS,seq240424_T6U6R,BS_210622_W_0,EX_LY_R_2022_SP_003_BS_210622_W_0_EX_230119,LS_LY_R_2022_SP_003,LY_R_2022,SP_003,2022_washed_amplicon,R-210622-ITS-w-E3,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_210622_ITS_w_E5__2022_washed_amplicon,LP_LY_R_2022_SP_005_BS_210622_W_0_EX_230119_LP_240417_ITS,seq240424_T6U6R,BS_210622_W_0,EX_LY_R_2022_SP_005_BS_210622_W_0_EX_230119,LS_LY_R_2022_SP_005,LY_R_2022,SP_005,2022_washed_amplicon,R-210622-ITS-w-E5,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_210622_ITS_w_E9__2022_washed_amplicon,LP_LY_R_2022_SP_009_BS_210622_W_0_EX_230119_LP_240417_ITS,seq240424_T6U6R,BS_210622_W_0,EX_LY_R_2022_SP_009_BS_210622_W_0_EX_230119,LS_LY_R_2022_SP_009,LY_R_2022,SP_009,2022_washed_amplicon,R-210622-ITS-w-E9,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_210622_ITS_w_E10__2022_washed_amplicon,LP_LY_R_2022_SP_010_BS_210622_W_0_EX_230119_LP_240417_ITS,seq240424_T6U6R,BS_210622_W_0,EX_LY_R_2022_SP_010_BS_210622_W_0_EX_230119,LS_LY_R_2022_SP_010,LY_R_2022,SP_010,2022_washed_amplicon,R-210622-ITS-w-E10,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_2022_16S_w_P12_pos__2022_washed_amplicon,LP_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000_LP_240314_16S,seq240424_T6U6R,BS_ZYMCTL_X_0,EX_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2022_washed_amplicon,R-2022-16S-w-P12-pos,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_2022_16S_w_P12_neg__2022_washed_amplicon,LP_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000_LP_240314_16S,seq240424_T6U6R,BS_ULWCTL_X_0,EX_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2022_washed_amplicon,R-2022-16S-w-P12-neg,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__L_2022_16S_w_P11_neg__2022_washed_amplicon,LP_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000_LP_240112_16S,seq240424_T6U6R,BS_ULWCTL_X_0,EX_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2022_washed_amplicon,L-2022-16S-w-P11-neg,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_210622_ITS_w_E19__2022_washed_amplicon,LP_LY_R_2022_SP_019_BS_210622_W_0_EX_230119_LP_240417_ITS,seq240424_T6U6R,BS_210622_W_0,EX_LY_R_2022_SP_019_BS_210622_W_0_EX_230119,LS_LY_R_2022_SP_019,LY_R_2022,SP_019,2022_washed_amplicon,R-210622-ITS-w-E19,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_2022_ITS_w_P2_pos__2022_washed_amplicon,LP_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000_LP_240417_ITS,seq240424_T6U6R,BS_ZYMCTL_X_0,EX_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2022_washed_amplicon,R-2022-ITS-w-P2-pos,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_2022_ITS_w_P2_neg__2022_washed_amplicon,LP_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000_LP_240417_ITS,seq240424_T6U6R,BS_ULWCTL_X_0,EX_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2022_washed_amplicon,R-2022-ITS-w-P2-neg,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_210622_ITS_w_E13__2022_washed_amplicon,LP_LY_R_2022_SP_013_BS_210622_W_0_EX_230119_LP_240417_ITS,seq240424_T6U6R,BS_210622_W_0,EX_LY_R_2022_SP_013_BS_210622_W_0_EX_230119,LS_LY_R_2022_SP_013,LY_R_2022,SP_013,2022_washed_amplicon,R-210622-ITS-w-E13,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_210622_ITS_w_E16__2022_washed_amplicon,LP_LY_R_2022_SP_016_BS_210622_W_0_EX_230119_LP_240417_ITS,seq240424_T6U6R,BS_210622_W_0,EX_LY_R_2022_SP_016_BS_210622_W_0_EX_230119,LS_LY_R_2022_SP_016,LY_R_2022,SP_016,2022_washed_amplicon,R-210622-ITS-w-E16,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_210622_ITS_w_E18__2022_washed_amplicon,LP_LY_R_2022_SP_018_BS_210622_W_0_EX_230119_LP_240417_ITS,seq240424_T6U6R,BS_210622_W_0,EX_LY_R_2022_SP_018_BS_210622_W_0_EX_230119,LS_LY_R_2022_SP_018,LY_R_2022,SP_018,2022_washed_amplicon,R-210622-ITS-w-E18,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__A_2022_16S_w_P9_neg__2022_washed_amplicon,LP_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000_LP_240314_16S,seq240424_T6U6R,BS_ULWCTL_X_0,EX_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2022_washed_amplicon,A-2022-16S-w-P9-neg,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__A_2022_16S_w_P9_pos__2022_washed_amplicon,LP_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000_LP_240314_16S,seq240424_T6U6R,BS_ZYMCTL_X_0,EX_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2022_washed_amplicon,A-2022-16S-w-P9-pos,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__L_2022_16S_w_P11_pos__2022_washed_amplicon,LP_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000_LP_240112_16S,seq240424_T6U6R,BS_ZYMCTL_X_0,EX_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2022_washed_amplicon,L-2022-16S-w-P11-pos,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_210622_ITS_w_E17__2022_washed_amplicon,LP_LY_R_2022_SP_017_BS_210622_W_0_EX_230119_LP_240417_ITS,seq240424_T6U6R,BS_210622_W_0,EX_LY_R_2022_SP_017_BS_210622_W_0_EX_230119,LS_LY_R_2022_SP_017,LY_R_2022,SP_017,2022_washed_amplicon,R-210622-ITS-w-E17,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__A_230623_16S_w_22_1__2022_washed_amplicon,LP_LY_A_2022_SP_023_BS_230622_W_1_EX_230808_LP_240314_16S,seq240424_T6U6R,BS_230622_W_1,EX_LY_A_2022_SP_023_BS_230622_W_1_EX_230808,LS_LY_A_2022_SP_023,LY_A_2022,SP_023,2022_washed_amplicon,A-230623-16S-w-22-1,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_210622_ITS_w_E12__2022_washed_amplicon,LP_LY_R_2022_SP_012_BS_210622_W_0_EX_230119_LP_240417_ITS,seq240424_T6U6R,BS_210622_W_0,EX_LY_R_2022_SP_012_BS_210622_W_0_EX_230119,LS_LY_R_2022_SP_012,LY_R_2022,SP_012,2022_washed_amplicon,R-210622-ITS-w-E12,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__L_230623_16S_w_22_1__2022_washed_amplicon,LP_LY_L_2022_SP_023_BS_230622_W_1_EX_230724_LP_240112_16S,seq240424_T6U6R,BS_230622_W_1,EX_LY_L_2022_SP_023_BS_230622_W_1_EX_230724,LS_LY_L_2022_SP_023,LY_L_2022,SP_023,2022_washed_amplicon,L-230623-16S-w-22-1,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_210622_ITS_w_E15__2022_washed_amplicon,LP_LY_R_2022_SP_015_BS_210622_W_0_EX_230119_LP_240417_ITS,seq240424_T6U6R,BS_210622_W_0,EX_LY_R_2022_SP_015_BS_210622_W_0_EX_230119,LS_LY_R_2022_SP_015,LY_R_2022,SP_015,2022_washed_amplicon,R-210622-ITS-w-E15,False,seq240424_T6U6R,1
SA_seq240424_T6U6R__R_210622_ITS_w_E14__2022_washed_amplicon,LP_LY_R_2022_SP_014_BS_210622_W_0_EX_230119_LP_240417_ITS,seq240424_T6U6R,BS_210622_W_0,EX_LY_R_2022_SP_014_BS_210622_W_0_EX_230119,LS_LY_R_2022_SP_014,LY_R_2022,SP_014,2022_washed_amplicon,R-210622-ITS-w-E14,False,seq240424_T6U6R,1
SA_seq240508_LNERQ__R_2022_ITS_w_P13_neg__2022_washed_amplicon,LP_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000_LP_231003_ITS,seq240508_LNERQ,BS_ULWCTL_X_0,EX_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2022_washed_amplicon,R-2022-ITS-w-P13-neg,False,seq240508_LNERQ,1
SA_seq240508_LNERQ__R_2022_ITS_w_P13_pos__2022_washed_amplicon,LP_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000_LP_231003_ITS,seq240508_LNERQ,BS_ZYMCTL_X_0,EX_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2022_washed_amplicon,R-2022-ITS-w-P13-pos,False,seq240508_LNERQ,1
SA_seq240508_LNERQ__L_2022_16S_w_P10_pos__2022_washed_amplicon,LP_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000_LP_240112_16S,seq240508_LNERQ,BS_ZYMCTL_X_0,EX_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2022_washed_amplicon,L-2022-16S-w-P10-pos,False,seq240508_LNERQ,1
SA_seq240508_LNERQ__L_2022_16S_w_P10_neg__2022_washed_amplicon,LP_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000_LP_240112_16S,seq240508_LNERQ,BS_ULWCTL_X_0,EX_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2022_washed_amplicon,L-2022-16S-w-P10-neg,False,seq240508_LNERQ,1
SA_seq240508_LNERQ__R_2022_16S_w_P13_neg__2022_washed_amplicon,LP_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000_LP_240418_16S,seq240508_LNERQ,BS_ULWCTL_X_0,EX_LY_X_0000_SP_000_BS_ULWCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2022_washed_amplicon,R-2022-16S-w-P13-neg,False,seq240508_LNERQ,1
SA_seq240508_LNERQ__R_2022_16S_w_P13_pos__2022_washed_amplicon,LP_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000_LP_240418_16S,seq240508_LNERQ,BS_ZYMCTL_X_0,EX_LY_X_0000_SP_000_BS_ZYMCTL_X_0_EX_000000,LS_LY_X_0000_SP_000,LY_X_0000,SP_000,2022_washed_amplicon,R-2022-16S-w-P13-pos,False,seq240508_LNERQ,1
SA_seq240209_KSVAZ__A_230622_ITS_w_22_1__2022_washed_amplicon,LP_LY_A_2022_SP_022_BS_230622_W_1_EX_230808_LP_240102_ITS,seq240209_KSVAZ,BS_230622_W_1,EX_LY_A_2022_SP_022_BS_230622_W_1_EX_230808,LS_LY_A_2022_SP_022,LY_A_2022,SP_022,2022_washed_amplicon,A-230622-ITS-w-22-1,False,seq240209_KSVAZ,1
SA_seq240209_KSVAZ__H_200622_16S_w_22_1__2022_washed_amplicon,LP_LY_H_2022_SP_022_BS_200622_W_1_EX_230626_LP_241215_16S,seq240209_KSVAZ,BS_200622_W_1,EX_LY_H_2022_SP_022_BS_200622_W_1_EX_230626,LS_LY_H_2022_SP_022,LY_H_2022,SP_022,2022_washed_amplicon,H-200622-16S-w-22-1,False,seq240209_KSVAZ,1
SA_seq230710_GW4I8__R_040722_ITS_s_2G__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_002_BS_220704_W_1_EX_221027_LP_230531_ITS,seq230710_GW4I8,BS_220704_W_1,EX_LY_R_2022_SP_002_BS_220704_W_1_EX_221027,LS_LY_R_2022_SP_002,LY_R_2022,SP_002,2022_washed_shotgun_amplicon,R-040722-ITS-s-2G,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__R_040722_ITS_s_3G__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_003_BS_220704_W_1_EX_221026_LP_230531_ITS,seq230710_GW4I8,BS_220704_W_1,EX_LY_R_2022_SP_003_BS_220704_W_1_EX_221026,LS_LY_R_2022_SP_003,LY_R_2022,SP_003,2022_washed_shotgun_amplicon,R-040722-ITS-s-3G,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__R_040722_ITS_s_4G__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_004_BS_220704_W_1_EX_221027_LP_230531_ITS,seq230710_GW4I8,BS_220704_W_1,EX_LY_R_2022_SP_004_BS_220704_W_1_EX_221027,LS_LY_R_2022_SP_004,LY_R_2022,SP_004,2022_washed_shotgun_amplicon,R-040722-ITS-s-4G,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__R_040722_ITS_s_5G__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_005_BS_220704_W_1_EX_221027_LP_230531_ITS,seq230710_GW4I8,BS_220704_W_1,EX_LY_R_2022_SP_005_BS_220704_W_1_EX_221027,LS_LY_R_2022_SP_005,LY_R_2022,SP_005,2022_washed_shotgun_amplicon,R-040722-ITS-s-5G,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__R_040722_ITS_s_6G__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_006_BS_220704_W_1_EX_221031_LP_230531_ITS,seq230710_GW4I8,BS_220704_W_1,EX_LY_R_2022_SP_006_BS_220704_W_1_EX_221031,LS_LY_R_2022_SP_006,LY_R_2022,SP_006,2022_washed_shotgun_amplicon,R-040722-ITS-s-6G,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__R_040722_ITS_s_7G__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_007_BS_220704_W_1_EX_221027_LP_230531_ITS,seq230710_GW4I8,BS_220704_W_1,EX_LY_R_2022_SP_007_BS_220704_W_1_EX_221027,LS_LY_R_2022_SP_007,LY_R_2022,SP_007,2022_washed_shotgun_amplicon,R-040722-ITS-s-7G,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__R_040722_ITS_s_8G__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_008_BS_220704_W_1_EX_221031_LP_230531_ITS,seq230710_GW4I8,BS_220704_W_1,EX_LY_R_2022_SP_008_BS_220704_W_1_EX_221031,LS_LY_R_2022_SP_008,LY_R_2022,SP_008,2022_washed_shotgun_amplicon,R-040722-ITS-s-8G,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__R_140722_ITS_s_8I__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_008_BS_220714_W_1_EX_221031_LP_230531_ITS,seq230710_GW4I8,BS_220714_W_1,EX_LY_R_2022_SP_008_BS_220714_W_1_EX_221031,LS_LY_R_2022_SP_008,LY_R_2022,SP_008,2022_washed_shotgun_amplicon,R-140722-ITS-s-8I,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__R_140722_ITS_s_7I__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_007_BS_220714_W_1_EX_221027_LP_230531_ITS,seq230710_GW4I8,BS_220714_W_1,EX_LY_R_2022_SP_007_BS_220714_W_1_EX_221027,LS_LY_R_2022_SP_007,LY_R_2022,SP_007,2022_washed_shotgun_amplicon,R-140722-ITS-s-7I,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__R_140722_ITS_s_6I__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_006_BS_220714_W_1_EX_221031_LP_230531_ITS,seq230710_GW4I8,BS_220714_W_1,EX_LY_R_2022_SP_006_BS_220714_W_1_EX_221031,LS_LY_R_2022_SP_006,LY_R_2022,SP_006,2022_washed_shotgun_amplicon,R-140722-ITS-s-6I,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__R_140722_ITS_s_5I__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_005_BS_220714_W_1_EX_221027_LP_230531_ITS,seq230710_GW4I8,BS_220714_W_1,EX_LY_R_2022_SP_005_BS_220714_W_1_EX_221027,LS_LY_R_2022_SP_005,LY_R_2022,SP_005,2022_washed_shotgun_amplicon,R-140722-ITS-s-5I,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__R_140722_ITS_s_1I__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_001_BS_220714_W_1_EX_221026_LP_230531_ITS,seq230710_GW4I8,BS_220714_W_1,EX_LY_R_2022_SP_001_BS_220714_W_1_EX_221026,LS_LY_R_2022_SP_001,LY_R_2022,SP_001,2022_washed_shotgun_amplicon,R-140722-ITS-s-1I,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__R_140722_ITS_s_2I__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_002_BS_220714_W_1_EX_221027_LP_230531_ITS,seq230710_GW4I8,BS_220714_W_1,EX_LY_R_2022_SP_002_BS_220714_W_1_EX_221027,LS_LY_R_2022_SP_002,LY_R_2022,SP_002,2022_washed_shotgun_amplicon,R-140722-ITS-s-2I,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__R_140722_ITS_s_3I__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_003_BS_220714_W_1_EX_221026_LP_230531_ITS,seq230710_GW4I8,BS_220714_W_1,EX_LY_R_2022_SP_003_BS_220714_W_1_EX_221026,LS_LY_R_2022_SP_003,LY_R_2022,SP_003,2022_washed_shotgun_amplicon,R-140722-ITS-s-3I,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__R_140722_ITS_s_4I__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_004_BS_220714_W_1_EX_221027_LP_230531_ITS,seq230710_GW4I8,BS_220714_W_1,EX_LY_R_2022_SP_004_BS_220714_W_1_EX_221027,LS_LY_R_2022_SP_004,LY_R_2022,SP_004,2022_washed_shotgun_amplicon,R-140722-ITS-s-4I,False,seq230710_GW4I8,1
SA_seq230710_GW4I8__R_040722_ITS_s_1G__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_001_BS_220704_W_1_EX_221026_LP_230531_ITS,seq230710_GW4I8,BS_220704_W_1,EX_LY_R_2022_SP_001_BS_220704_W_1_EX_221026,LS_LY_R_2022_SP_001,LY_R_2022,SP_001,2022_washed_shotgun_amplicon,R-040722-ITS-s-1G,False,seq230710_GW4I8,1
SA_seq230714_FWU63__R_040722_16S_s_1G__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_001_BS_220704_W_1_EX_221026_LP_230501_16S,seq230714_FWU63,BS_220704_W_1,EX_LY_R_2022_SP_001_BS_220704_W_1_EX_221026,LS_LY_R_2022_SP_001,LY_R_2022,SP_001,2022_washed_shotgun_amplicon,R-040722-16S-s-1G,False,seq230714_FWU63,1
SA_seq230714_FWU63__R_040722_16S_s_2G__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_002_BS_220704_W_1_EX_221027_LP_230501_16S,seq230714_FWU63,BS_220704_W_1,EX_LY_R_2022_SP_002_BS_220704_W_1_EX_221027,LS_LY_R_2022_SP_002,LY_R_2022,SP_002,2022_washed_shotgun_amplicon,R-040722-16S-s-2G,False,seq230714_FWU63,1
SA_seq230714_FWU63__R_040722_16S_s_3G__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_003_BS_220704_W_1_EX_221026_LP_230501_16S,seq230714_FWU63,BS_220704_W_1,EX_LY_R_2022_SP_003_BS_220704_W_1_EX_221026,LS_LY_R_2022_SP_003,LY_R_2022,SP_003,2022_washed_shotgun_amplicon,R-040722-16S-s-3G,False,seq230714_FWU63,1
SA_seq230714_FWU63__R_040722_16S_s_4G__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_004_BS_220704_W_1_EX_221027_LP_230501_16S,seq230714_FWU63,BS_220704_W_1,EX_LY_R_2022_SP_004_BS_220704_W_1_EX_221027,LS_LY_R_2022_SP_004,LY_R_2022,SP_004,2022_washed_shotgun_amplicon,R-040722-16S-s-4G,False,seq230714_FWU63,1
SA_seq230714_FWU63__R_040722_16S_s_5G__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_005_BS_220704_W_1_EX_221027_LP_230501_16S,seq230714_FWU63,BS_220704_W_1,EX_LY_R_2022_SP_005_BS_220704_W_1_EX_221027,LS_LY_R_2022_SP_005,LY_R_2022,SP_005,2022_washed_shotgun_amplicon,R-040722-16S-s-5G,False,seq230714_FWU63,1
SA_seq230714_FWU63__R_040722_16S_s_6G__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_006_BS_220704_W_1_EX_221031_LP_230501_16S,seq230714_FWU63,BS_220704_W_1,EX_LY_R_2022_SP_006_BS_220704_W_1_EX_221031,LS_LY_R_2022_SP_006,LY_R_2022,SP_006,2022_washed_shotgun_amplicon,R-040722-16S-s-6G,False,seq230714_FWU63,1
SA_seq230714_FWU63__R_040722_16S_s_7G__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_007_BS_220704_W_1_EX_221027_LP_230501_16S,seq230714_FWU63,BS_220704_W_1,EX_LY_R_2022_SP_007_BS_220704_W_1_EX_221027,LS_LY_R_2022_SP_007,LY_R_2022,SP_007,2022_washed_shotgun_amplicon,R-040722-16S-s-7G,False,seq230714_FWU63,1
SA_seq230714_FWU63__R_040722_16S_s_8G__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_008_BS_220704_W_1_EX_221031_LP_230501_16S,seq230714_FWU63,BS_220704_W_1,EX_LY_R_2022_SP_008_BS_220704_W_1_EX_221031,LS_LY_R_2022_SP_008,LY_R_2022,SP_008,2022_washed_shotgun_amplicon,R-040722-16S-s-8G,False,seq230714_FWU63,1
SA_seq230714_FWU63__R_140722_16S_s_8I__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_008_BS_220714_W_1_EX_221031_LP_230501_16S,seq230714_FWU63,BS_220714_W_1,EX_LY_R_2022_SP_008_BS_220714_W_1_EX_221031,LS_LY_R_2022_SP_008,LY_R_2022,SP_008,2022_washed_shotgun_amplicon,R-140722-16S-s-8I,False,seq230714_FWU63,1
SA_seq230714_FWU63__R_140722_16S_s_7I__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_007_BS_220714_W_1_EX_221027_LP_230501_16S,seq230714_FWU63,BS_220714_W_1,EX_LY_R_2022_SP_007_BS_220714_W_1_EX_221027,LS_LY_R_2022_SP_007,LY_R_2022,SP_007,2022_washed_shotgun_amplicon,R-140722-16S-s-7I,False,seq230714_FWU63,1
SA_seq230714_FWU63__R_140722_16S_s_6I__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_006_BS_220714_W_1_EX_221031_LP_230501_16S,seq230714_FWU63,BS_220714_W_1,EX_LY_R_2022_SP_006_BS_220714_W_1_EX_221031,LS_LY_R_2022_SP_006,LY_R_2022,SP_006,2022_washed_shotgun_amplicon,R-140722-16S-s-6I,False,seq230714_FWU63,1
SA_seq230714_FWU63__R_140722_16S_s_4I__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_004_BS_220714_W_1_EX_221027_LP_230501_16S,seq230714_FWU63,BS_220714_W_1,EX_LY_R_2022_SP_004_BS_220714_W_1_EX_221027,LS_LY_R_2022_SP_004,LY_R_2022,SP_004,2022_washed_shotgun_amplicon,R-140722-16S-s-4I,False,seq230714_FWU63,1
SA_seq230714_FWU63__R_140722_16S_s_5I__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_005_BS_220714_W_1_EX_221027_LP_230501_16S,seq230714_FWU63,BS_220714_W_1,EX_LY_R_2022_SP_005_BS_220714_W_1_EX_221027,LS_LY_R_2022_SP_005,LY_R_2022,SP_005,2022_washed_shotgun_amplicon,R-140722-16S-s-5I,False,seq230714_FWU63,1
SA_seq230714_FWU63__R_140722_16S_s_1I__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_001_BS_220714_W_1_EX_221026_LP_230501_16S,seq230714_FWU63,BS_220714_W_1,EX_LY_R_2022_SP_001_BS_220714_W_1_EX_221026,LS_LY_R_2022_SP_001,LY_R_2022,SP_001,2022_washed_shotgun_amplicon,R-140722-16S-s-1I,False,seq230714_FWU63,1
SA_seq230714_FWU63__R_140722_16S_s_2I__2022_washed_shotgun_amplicon,LP_LY_R_2022_SP_002_BS_220714_W_1_EX_221027_LP_230501_16S,seq230714_FWU63,BS_220714_W_1,EX_LY_R_2022_SP_002_BS_220714_W_1_EX_221027,LS_LY_R_2022_SP_002,LY_R_2022,SP_002,2022_washed_shotgun_amplicon,R-140722-16S-s-2I,False,seq230714_FWU63,1
