FF_id,FP_id,SA_id,SR_id,FF_read_direction,FF_filename,FF_relative_path,FF_reads
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_6_2022_washed_amplicon_P01__R1,FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_6_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_4_6__2022_washed_amplicon,seq240222_RQS8X,R1,H-200622-ITS-w-4-6_S120_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-4-6_S120_L001_R1_001.fastq.gz,20655
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_6_2022_washed_amplicon_P01__R2,FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_6_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_4_6__2022_washed_amplicon,seq240222_RQS8X,R2,H-200622-ITS-w-4-6_S120_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-4-6_S120_L001_R2_001.fastq.gz,20655
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_5_2022_washed_amplicon_P01__R1,FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_5_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_4_5__2022_washed_amplicon,seq240222_RQS8X,R1,H-200622-ITS-w-4-5_S119_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-4-5_S119_L001_R1_001.fastq.gz,28335
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_5_2022_washed_amplicon_P01__R2,FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_5_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_4_5__2022_washed_amplicon,seq240222_RQS8X,R2,H-200622-ITS-w-4-5_S119_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-4-5_S119_L001_R2_001.fastq.gz,28335
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_4_2022_washed_amplicon_P01__R1,FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_4_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_4_4__2022_washed_amplicon,seq240222_RQS8X,R1,H-200622-ITS-w-4-4_S118_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-4-4_S118_L001_R1_001.fastq.gz,23376
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_4_2022_washed_amplicon_P01__R2,FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_4_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_4_4__2022_washed_amplicon,seq240222_RQS8X,R2,H-200622-ITS-w-4-4_S118_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-4-4_S118_L001_R2_001.fastq.gz,23376
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_3_2022_washed_amplicon_P01__R1,FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_3_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_4_3__2022_washed_amplicon,seq240222_RQS8X,R1,H-200622-ITS-w-4-3_S117_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-4-3_S117_L001_R1_001.fastq.gz,31818
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_3_2022_washed_amplicon_P01__R2,FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_3_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_4_3__2022_washed_amplicon,seq240222_RQS8X,R2,H-200622-ITS-w-4-3_S117_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-4-3_S117_L001_R2_001.fastq.gz,31818
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_3_3_2022_washed_amplicon_P01__R1,FP_SA_seq240222_RQS8X_H_200622_ITS_w_3_3_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_3_3__2022_washed_amplicon,seq240222_RQS8X,R1,H-200622-ITS-w-3-3_S111_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-3-3_S111_L001_R1_001.fastq.gz,25489
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_3_3_2022_washed_amplicon_P01__R2,FP_SA_seq240222_RQS8X_H_200622_ITS_w_3_3_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_3_3__2022_washed_amplicon,seq240222_RQS8X,R2,H-200622-ITS-w-3-3_S111_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-3-3_S111_L001_R2_001.fastq.gz,25489
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_1_2022_washed_amplicon_P01__R1,FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_1_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_4_1__2022_washed_amplicon,seq240222_RQS8X,R1,H-200622-ITS-w-4-1_S116_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-4-1_S116_L001_R1_001.fastq.gz,21151
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_1_2022_washed_amplicon_P01__R2,FP_SA_seq240222_RQS8X_H_200622_ITS_w_4_1_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_4_1__2022_washed_amplicon,seq240222_RQS8X,R2,H-200622-ITS-w-4-1_S116_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-4-1_S116_L001_R2_001.fastq.gz,21151
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_3_6_2022_washed_amplicon_P01__R1,FP_SA_seq240222_RQS8X_H_200622_ITS_w_3_6_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_3_6__2022_washed_amplicon,seq240222_RQS8X,R1,H-200622-ITS-w-3-6_S114_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-3-6_S114_L001_R1_001.fastq.gz,26273
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_3_6_2022_washed_amplicon_P01__R2,FP_SA_seq240222_RQS8X_H_200622_ITS_w_3_6_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_3_6__2022_washed_amplicon,seq240222_RQS8X,R2,H-200622-ITS-w-3-6_S114_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-3-6_S114_L001_R2_001.fastq.gz,26273
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_3_5_2022_washed_amplicon_P01__R1,FP_SA_seq240222_RQS8X_H_200622_ITS_w_3_5_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_3_5__2022_washed_amplicon,seq240222_RQS8X,R1,H-200622-ITS-w-3-5_S113_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-3-5_S113_L001_R1_001.fastq.gz,26410
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_3_5_2022_washed_amplicon_P01__R2,FP_SA_seq240222_RQS8X_H_200622_ITS_w_3_5_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_3_5__2022_washed_amplicon,seq240222_RQS8X,R2,H-200622-ITS-w-3-5_S113_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-3-5_S113_L001_R2_001.fastq.gz,26410
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_1_4_2022_washed_amplicon_P01__R1,FP_SA_seq240222_RQS8X_H_200622_ITS_w_1_4_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_1_4__2022_washed_amplicon,seq240222_RQS8X,R1,H-200622-ITS-w-1-4_S99_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-1-4_S99_L001_R1_001.fastq.gz,26597
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_1_4_2022_washed_amplicon_P01__R2,FP_SA_seq240222_RQS8X_H_200622_ITS_w_1_4_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_1_4__2022_washed_amplicon,seq240222_RQS8X,R2,H-200622-ITS-w-1-4_S99_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-1-4_S99_L001_R2_001.fastq.gz,26597
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_3_7_2022_washed_amplicon_P01__R1,FP_SA_seq240222_RQS8X_H_200622_ITS_w_3_7_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_3_7__2022_washed_amplicon,seq240222_RQS8X,R1,H-200622-ITS-w-3-7_S115_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-3-7_S115_L001_R1_001.fastq.gz,21282
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_3_7_2022_washed_amplicon_P01__R2,FP_SA_seq240222_RQS8X_H_200622_ITS_w_3_7_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_3_7__2022_washed_amplicon,seq240222_RQS8X,R2,H-200622-ITS-w-3-7_S115_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-3-7_S115_L001_R2_001.fastq.gz,21282
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_2_1_2022_washed_amplicon_P01__R1,FP_SA_seq240222_RQS8X_H_200622_ITS_w_2_1_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_2_1__2022_washed_amplicon,seq240222_RQS8X,R1,H-200622-ITS-w-2-1_S102_L001_R1_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-2-1_S102_L001_R1_001.fastq.gz,68730
FF_FP_SA_seq240222_RQS8X_H_200622_ITS_w_2_1_2022_washed_amplicon_P01__R2,FP_SA_seq240222_RQS8X_H_200622_ITS_w_2_1_2022_washed_amplicon__P01,SA_seq240222_RQS8X__H_200622_ITS_w_2_1__2022_washed_amplicon,seq240222_RQS8X,R2,H-200622-ITS-w-2-1_S102_L001_R2_001.fastq.gz,./seq240222_RQS8X/H-200622-ITS-w-2-1_S102_L001_R2_001.fastq.gz,68730
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_22_3_2022_washed_amplicon_P01__R1,FP_SA_seq240412_BRLUV_S_240622_16S_w_22_3_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_22_3__2022_washed_amplicon,seq240412_BRLUV,R1,S-240622-16S-w-22-3_S57_L001_R1_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-22-3_S57_L001_R1_001.fastq.gz,20729
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_22_3_2022_washed_amplicon_P01__R2,FP_SA_seq240412_BRLUV_S_240622_16S_w_22_3_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_22_3__2022_washed_amplicon,seq240412_BRLUV,R2,S-240622-16S-w-22-3_S57_L001_R2_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-22-3_S57_L001_R2_001.fastq.gz,20729
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_22_2_2022_washed_amplicon_P01__R1,FP_SA_seq240412_BRLUV_S_240622_16S_w_22_2_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_22_2__2022_washed_amplicon,seq240412_BRLUV,R1,S-240622-16S-w-22-2_S56_L001_R1_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-22-2_S56_L001_R1_001.fastq.gz,4092
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_22_2_2022_washed_amplicon_P01__R2,FP_SA_seq240412_BRLUV_S_240622_16S_w_22_2_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_22_2__2022_washed_amplicon,seq240412_BRLUV,R2,S-240622-16S-w-22-2_S56_L001_R2_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-22-2_S56_L001_R2_001.fastq.gz,4092
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_22_1_2022_washed_amplicon_P01__R1,FP_SA_seq240412_BRLUV_S_240622_16S_w_22_1_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_22_1__2022_washed_amplicon,seq240412_BRLUV,R1,S-240622-16S-w-22-1_S55_L001_R1_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-22-1_S55_L001_R1_001.fastq.gz,39206
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_22_1_2022_washed_amplicon_P01__R2,FP_SA_seq240412_BRLUV_S_240622_16S_w_22_1_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_22_1__2022_washed_amplicon,seq240412_BRLUV,R2,S-240622-16S-w-22-1_S55_L001_R2_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-22-1_S55_L001_R2_001.fastq.gz,39206
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_21_7_2022_washed_amplicon_P01__R1,FP_SA_seq240412_BRLUV_S_240622_16S_w_21_7_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_21_7__2022_washed_amplicon,seq240412_BRLUV,R1,S-240622-16S-w-21-7_S54_L001_R1_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-21-7_S54_L001_R1_001.fastq.gz,36643
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_21_7_2022_washed_amplicon_P01__R2,FP_SA_seq240412_BRLUV_S_240622_16S_w_21_7_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_21_7__2022_washed_amplicon,seq240412_BRLUV,R2,S-240622-16S-w-21-7_S54_L001_R2_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-21-7_S54_L001_R2_001.fastq.gz,36643
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_16_1_2022_washed_amplicon_P01__R1,FP_SA_seq240412_BRLUV_S_240622_16S_w_16_1_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_16_1__2022_washed_amplicon,seq240412_BRLUV,R1,S-240622-16S-w-16-1_S14_L001_R1_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-16-1_S14_L001_R1_001.fastq.gz,41101
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_16_1_2022_washed_amplicon_P01__R2,FP_SA_seq240412_BRLUV_S_240622_16S_w_16_1_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_16_1__2022_washed_amplicon,seq240412_BRLUV,R2,S-240622-16S-w-16-1_S14_L001_R2_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-16-1_S14_L001_R2_001.fastq.gz,41101
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_16_2_2022_washed_amplicon_P01__R1,FP_SA_seq240412_BRLUV_S_240622_16S_w_16_2_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_16_2__2022_washed_amplicon,seq240412_BRLUV,R1,S-240622-16S-w-16-2_S15_L001_R1_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-16-2_S15_L001_R1_001.fastq.gz,39034
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_16_2_2022_washed_amplicon_P01__R2,FP_SA_seq240412_BRLUV_S_240622_16S_w_16_2_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_16_2__2022_washed_amplicon,seq240412_BRLUV,R2,S-240622-16S-w-16-2_S15_L001_R2_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-16-2_S15_L001_R2_001.fastq.gz,39034
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_21_6_2022_washed_amplicon_P01__R1,FP_SA_seq240412_BRLUV_S_240622_16S_w_21_6_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_21_6__2022_washed_amplicon,seq240412_BRLUV,R1,S-240622-16S-w-21-6_S53_L001_R1_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-21-6_S53_L001_R1_001.fastq.gz,59884
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_21_6_2022_washed_amplicon_P01__R2,FP_SA_seq240412_BRLUV_S_240622_16S_w_21_6_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_21_6__2022_washed_amplicon,seq240412_BRLUV,R2,S-240622-16S-w-21-6_S53_L001_R2_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-21-6_S53_L001_R2_001.fastq.gz,59884
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_18_7_2022_washed_amplicon_P01__R1,FP_SA_seq240412_BRLUV_S_240622_16S_w_18_7_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_18_7__2022_washed_amplicon,seq240412_BRLUV,R1,S-240622-16S-w-18-7_S34_L001_R1_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-18-7_S34_L001_R1_001.fastq.gz,59727
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_18_7_2022_washed_amplicon_P01__R2,FP_SA_seq240412_BRLUV_S_240622_16S_w_18_7_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_18_7__2022_washed_amplicon,seq240412_BRLUV,R2,S-240622-16S-w-18-7_S34_L001_R2_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-18-7_S34_L001_R2_001.fastq.gz,59727
FF_FP_SA_seq240412_BRLUV_H_200622_16S_w_6_3_2022_washed_amplicon_P01__R1,FP_SA_seq240412_BRLUV_H_200622_16S_w_6_3_2022_washed_amplicon__P01,SA_seq240412_BRLUV__H_200622_16S_w_6_3__2022_washed_amplicon,seq240412_BRLUV,R1,H-200622-16S-w-6-3_S115_L001_R1_001.fastq.gz,./seq240412_BRLUV/H-200622-16S-w-6-3_S115_L001_R1_001.fastq.gz,52727
FF_FP_SA_seq240412_BRLUV_H_200622_16S_w_6_3_2022_washed_amplicon_P01__R2,FP_SA_seq240412_BRLUV_H_200622_16S_w_6_3_2022_washed_amplicon__P01,SA_seq240412_BRLUV__H_200622_16S_w_6_3__2022_washed_amplicon,seq240412_BRLUV,R2,H-200622-16S-w-6-3_S115_L001_R2_001.fastq.gz,./seq240412_BRLUV/H-200622-16S-w-6-3_S115_L001_R2_001.fastq.gz,52727
FF_FP_SA_seq240412_BRLUV_H_200622_16S_w_6_2_2022_washed_amplicon_P01__R1,FP_SA_seq240412_BRLUV_H_200622_16S_w_6_2_2022_washed_amplicon__P01,SA_seq240412_BRLUV__H_200622_16S_w_6_2__2022_washed_amplicon,seq240412_BRLUV,R1,H-200622-16S-w-6-2_S114_L001_R1_001.fastq.gz,./seq240412_BRLUV/H-200622-16S-w-6-2_S114_L001_R1_001.fastq.gz,46949
FF_FP_SA_seq240412_BRLUV_H_200622_16S_w_6_2_2022_washed_amplicon_P01__R2,FP_SA_seq240412_BRLUV_H_200622_16S_w_6_2_2022_washed_amplicon__P01,SA_seq240412_BRLUV__H_200622_16S_w_6_2__2022_washed_amplicon,seq240412_BRLUV,R2,H-200622-16S-w-6-2_S114_L001_R2_001.fastq.gz,./seq240412_BRLUV/H-200622-16S-w-6-2_S114_L001_R2_001.fastq.gz,46949
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_15_7_2022_washed_amplicon_P01__R1,FP_SA_seq240412_BRLUV_S_240622_16S_w_15_7_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_15_7__2022_washed_amplicon,seq240412_BRLUV,R1,S-240622-16S-w-15-7_S13_L001_R1_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-15-7_S13_L001_R1_001.fastq.gz,38284
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_15_7_2022_washed_amplicon_P01__R2,FP_SA_seq240412_BRLUV_S_240622_16S_w_15_7_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_15_7__2022_washed_amplicon,seq240412_BRLUV,R2,S-240622-16S-w-15-7_S13_L001_R2_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-15-7_S13_L001_R2_001.fastq.gz,38284
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_21_5_2022_washed_amplicon_P01__R1,FP_SA_seq240412_BRLUV_S_240622_16S_w_21_5_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_21_5__2022_washed_amplicon,seq240412_BRLUV,R1,S-240622-16S-w-21-5_S52_L001_R1_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-21-5_S52_L001_R1_001.fastq.gz,38794
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_21_5_2022_washed_amplicon_P01__R2,FP_SA_seq240412_BRLUV_S_240622_16S_w_21_5_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_21_5__2022_washed_amplicon,seq240412_BRLUV,R2,S-240622-16S-w-21-5_S52_L001_R2_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-21-5_S52_L001_R2_001.fastq.gz,38794
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_21_4_2022_washed_amplicon_P01__R1,FP_SA_seq240412_BRLUV_S_240622_16S_w_21_4_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_21_4__2022_washed_amplicon,seq240412_BRLUV,R1,S-240622-16S-w-21-4_S51_L001_R1_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-21-4_S51_L001_R1_001.fastq.gz,50530
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_21_4_2022_washed_amplicon_P01__R2,FP_SA_seq240412_BRLUV_S_240622_16S_w_21_4_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_21_4__2022_washed_amplicon,seq240412_BRLUV,R2,S-240622-16S-w-21-4_S51_L001_R2_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-21-4_S51_L001_R2_001.fastq.gz,50530
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_21_3_2022_washed_amplicon_P01__R1,FP_SA_seq240412_BRLUV_S_240622_16S_w_21_3_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_21_3__2022_washed_amplicon,seq240412_BRLUV,R1,S-240622-16S-w-21-3_S50_L001_R1_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-21-3_S50_L001_R1_001.fastq.gz,58007
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_21_3_2022_washed_amplicon_P01__R2,FP_SA_seq240412_BRLUV_S_240622_16S_w_21_3_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_21_3__2022_washed_amplicon,seq240412_BRLUV,R2,S-240622-16S-w-21-3_S50_L001_R2_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-21-3_S50_L001_R2_001.fastq.gz,58007
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_16_3_2022_washed_amplicon_P01__R1,FP_SA_seq240412_BRLUV_S_240622_16S_w_16_3_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_16_3__2022_washed_amplicon,seq240412_BRLUV,R1,S-240622-16S-w-16-3_S16_L001_R1_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-16-3_S16_L001_R1_001.fastq.gz,51581
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_16_3_2022_washed_amplicon_P01__R2,FP_SA_seq240412_BRLUV_S_240622_16S_w_16_3_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_16_3__2022_washed_amplicon,seq240412_BRLUV,R2,S-240622-16S-w-16-3_S16_L001_R2_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-16-3_S16_L001_R2_001.fastq.gz,51581
FF_FP_SA_seq240412_BRLUV_H_200622_16S_w_6_1_2022_washed_amplicon_P01__R1,FP_SA_seq240412_BRLUV_H_200622_16S_w_6_1_2022_washed_amplicon__P01,SA_seq240412_BRLUV__H_200622_16S_w_6_1__2022_washed_amplicon,seq240412_BRLUV,R1,H-200622-16S-w-6-1_S113_L001_R1_001.fastq.gz,./seq240412_BRLUV/H-200622-16S-w-6-1_S113_L001_R1_001.fastq.gz,27781
FF_FP_SA_seq240412_BRLUV_H_200622_16S_w_6_1_2022_washed_amplicon_P01__R2,FP_SA_seq240412_BRLUV_H_200622_16S_w_6_1_2022_washed_amplicon__P01,SA_seq240412_BRLUV__H_200622_16S_w_6_1__2022_washed_amplicon,seq240412_BRLUV,R2,H-200622-16S-w-6-1_S113_L001_R2_001.fastq.gz,./seq240412_BRLUV/H-200622-16S-w-6-1_S113_L001_R2_001.fastq.gz,27781
FF_FP_SA_seq240412_BRLUV_H_200622_16S_w_5_7_2022_washed_amplicon_P01__R1,FP_SA_seq240412_BRLUV_H_200622_16S_w_5_7_2022_washed_amplicon__P01,SA_seq240412_BRLUV__H_200622_16S_w_5_7__2022_washed_amplicon,seq240412_BRLUV,R1,H-200622-16S-w-5-7_S112_L001_R1_001.fastq.gz,./seq240412_BRLUV/H-200622-16S-w-5-7_S112_L001_R1_001.fastq.gz,40236
FF_FP_SA_seq240412_BRLUV_H_200622_16S_w_5_7_2022_washed_amplicon_P01__R2,FP_SA_seq240412_BRLUV_H_200622_16S_w_5_7_2022_washed_amplicon__P01,SA_seq240412_BRLUV__H_200622_16S_w_5_7__2022_washed_amplicon,seq240412_BRLUV,R2,H-200622-16S-w-5-7_S112_L001_R2_001.fastq.gz,./seq240412_BRLUV/H-200622-16S-w-5-7_S112_L001_R2_001.fastq.gz,40236
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_21_2_2022_washed_amplicon_P01__R1,FP_SA_seq240412_BRLUV_S_240622_16S_w_21_2_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_21_2__2022_washed_amplicon,seq240412_BRLUV,R1,S-240622-16S-w-21-2_S49_L001_R1_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-21-2_S49_L001_R1_001.fastq.gz,46509
FF_FP_SA_seq240412_BRLUV_S_240622_16S_w_21_2_2022_washed_amplicon_P01__R2,FP_SA_seq240412_BRLUV_S_240622_16S_w_21_2_2022_washed_amplicon__P01,SA_seq240412_BRLUV__S_240622_16S_w_21_2__2022_washed_amplicon,seq240412_BRLUV,R2,S-240622-16S-w-21-2_S49_L001_R2_001.fastq.gz,./seq240412_BRLUV/S-240622-16S-w-21-2_S49_L001_R2_001.fastq.gz,46509
FF_FP_SA_seq240412_BRLUV_H_200622_16S_w_5_6_2022_washed_amplicon_P01__R1,FP_SA_seq240412_BRLUV_H_200622_16S_w_5_6_2022_washed_amplicon__P01,SA_seq240412_BRLUV__H_200622_16S_w_5_6__2022_washed_amplicon,seq240412_BRLUV,R1,H-200622-16S-w-5-6_S111_L001_R1_001.fastq.gz,./seq240412_BRLUV/H-200622-16S-w-5-6_S111_L001_R1_001.fastq.gz,43306
FF_FP_SA_seq240412_BRLUV_H_200622_16S_w_5_6_2022_washed_amplicon_P01__R2,FP_SA_seq240412_BRLUV_H_200622_16S_w_5_6_2022_washed_amplicon__P01,SA_seq240412_BRLUV__H_200622_16S_w_5_6__2022_washed_amplicon,seq240412_BRLUV,R2,H-200622-16S-w-5-6_S111_L001_R2_001.fastq.gz,./seq240412_BRLUV/H-200622-16S-w-5-6_S111_L001_R2_001.fastq.gz,43306
