run_library_assignment_id,sequencing_run_id,library_preparation_id
RLA__seq230710_GW4I8__LP__DX__ZymoBIOMICS-Microbial-Community-DNA-Standard-D6306__7E__2.0__7E__247.0__ITS,seq230710_GW4I8,LP__DX__ZymoBIOMICS-Microbial-Community-DNA-Standard-D6306__7E__2.0__7E__247.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-1__12__1A__1.0__1A__1.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-1__12__1A__1.0__1A__1.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-2__12__1B__1.0__1B__13.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-2__12__1B__1.0__1B__13.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-17__12__3A__1.0__3A__3.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-17__12__3A__1.0__3A__3.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-16__12__2H__1.0__2H__86.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-16__12__2H__1.0__2H__86.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-15__12__2G__1.0__2G__74.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-15__12__2G__1.0__2G__74.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-14__12__2F__1.0__2F__62.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-14__12__2F__1.0__2F__62.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-13__12__2E__1.0__2E__50.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-13__12__2E__1.0__2E__50.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-12__12__2D__1.0__2D__38.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-12__12__2D__1.0__2D__38.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-11__12__2C__1.0__2C__26.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-11__12__2C__1.0__2C__26.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-10__12__2B__1.0__2B__14.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-10__12__2B__1.0__2B__14.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-9__12__2A__1.0__2A__2.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-9__12__2A__1.0__2A__2.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-8__12__1H__1.0__1H__85.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-8__12__1H__1.0__1H__85.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-7__12__1G__1.0__1G__73.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-7__12__1G__1.0__1G__73.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-6__12__1F__1.0__1F__61.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-6__12__1F__1.0__1F__61.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-5__12__1E__1.0__1E__49.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-5__12__1E__1.0__1E__49.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-4__12__1D__1.0__1D__37.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-4__12__1D__1.0__1D__37.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-3__12__1C__1.0__1C__25.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-3__12__1C__1.0__1C__25.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-132__21__5F__2.0__5F__257.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-132__21__5F__2.0__5F__257.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-18__12__3B__1.0__3B__15.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-18__12__3B__1.0__3B__15.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-131__21__5E__2.0__5E__245.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-131__21__5E__2.0__5E__245.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-129__21__5C__2.0__5C__221.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-129__21__5C__2.0__5C__221.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-108__21__2F__2.0__2F__254.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-108__21__2F__2.0__2F__254.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-107__21__2E__2.0__2E__242.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-107__21__2E__2.0__2E__242.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-106__21__2D__2.0__2D__230.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-106__21__2D__2.0__2D__230.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-105__21__2C__2.0__2C__218.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-105__21__2C__2.0__2C__218.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-104__21__2B__2.0__2B__206.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-104__21__2B__2.0__2B__206.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-103__21__2A__2.0__2A__194.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-103__21__2A__2.0__2A__194.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-109__21__2G__2.0__2G__266.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-109__21__2G__2.0__2G__266.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-102__21__1H__2.0__1H__277.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-102__21__1H__2.0__1H__277.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-100__21__1F__2.0__1F__253.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-100__21__1F__2.0__1F__253.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-99__21__1E__2.0__1E__241.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-99__21__1E__2.0__1E__241.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-98__21__1D__2.0__1D__229.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-98__21__1D__2.0__1D__229.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-97__21__1C__2.0__1C__217.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-97__21__1C__2.0__1C__217.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-96__21__1B__2.0__1B__205.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-96__21__1B__2.0__1B__205.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-95__21__1A__2.0__1A__193.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-95__21__1A__2.0__1A__193.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-101__21__1G__2.0__1G__265.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-101__21__1G__2.0__1G__265.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-110__21__2H__2.0__2H__278.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-110__21__2H__2.0__2H__278.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-111__21__3A__2.0__3A__195.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-111__21__3A__2.0__3A__195.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-112__21__3B__2.0__3B__207.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-112__21__3B__2.0__3B__207.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-128__21__5B__2.0__5B__209.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-128__21__5B__2.0__5B__209.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-127__21__5A__2.0__5A__197.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-127__21__5A__2.0__5A__197.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-126__21__4H__2.0__4H__280.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-126__21__4H__2.0__4H__280.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-125__21__4G__2.0__4G__268.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-125__21__4G__2.0__4G__268.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-124__21__4F__2.0__4F__256.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-124__21__4F__2.0__4F__256.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-123__21__4E__2.0__4E__244.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-123__21__4E__2.0__4E__244.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-122__21__4D__2.0__4D__232.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-122__21__4D__2.0__4D__232.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-121__21__4C__2.0__4C__220.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-121__21__4C__2.0__4C__220.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-120__21__4B__2.0__4B__208.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-120__21__4B__2.0__4B__208.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-119__21__4A__2.0__4A__196.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-119__21__4A__2.0__4A__196.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-117__21__3G__2.0__3G__267.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-117__21__3G__2.0__3G__267.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-116__21__3F__2.0__3F__255.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-116__21__3F__2.0__3F__255.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-115__21__3E__2.0__3E__243.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-115__21__3E__2.0__3E__243.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-114__21__3D__2.0__3D__231.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-114__21__3D__2.0__3D__231.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-113__21__3C__2.0__3C__219.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-113__21__3C__2.0__3C__219.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-130__21__5D__2.0__5D__233.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-130__21__5D__2.0__5D__233.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-19__12__10C__3.0__10C__27.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-19__12__10C__3.0__10C__27.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-20__12__3D__1.0__3D__39.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-20__12__3D__1.0__3D__39.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-21__12__3E__1.0__3E__51.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-21__12__3E__1.0__3E__51.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-73__12__10A__1.0__10A__10.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-73__12__10A__1.0__10A__10.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-72__12__9H__1.0__9H__93.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-72__12__9H__1.0__9H__93.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-71__12__9G__1.0__9G__81.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-71__12__9G__1.0__9G__81.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-70__12__10G__3.0__10G__69.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-70__12__10G__3.0__10G__69.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-69__12__9E__1.0__9E__57.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-69__12__9E__1.0__9E__57.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-68__12__9D__1.0__9D__45.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-68__12__9D__1.0__9D__45.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-74__12__10B__1.0__10B__22.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-74__12__10B__1.0__10B__22.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-67__12__10F__3.0__10F__33.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-67__12__10F__3.0__10F__33.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-65__12__9A__1.0__9A__9.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-65__12__9A__1.0__9A__9.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-64__22__8H__1.0__8H__92.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-64__22__8H__1.0__8H__92.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-63__22__8G__1.0__8G__80.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-63__22__8G__1.0__8G__80.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-62__22__8F__1.0__8F__68.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-62__22__8F__1.0__8F__68.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-61__22__8E__1.0__8E__56.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-61__22__8E__1.0__8E__56.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-60__22__8D__1.0__8D__44.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-60__22__8D__1.0__8D__44.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-66__12__9B__1.0__9B__21.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-66__12__9B__1.0__9B__21.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-75__12__10C__1.0__10C__34.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-75__12__10C__1.0__10C__34.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-76__12__10H__3.0__10H__46.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-76__12__10H__3.0__10H__46.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-77__12__10E__1.0__10E__58.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-77__12__10E__1.0__10E__58.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-92__12__12D__1.0__12D__48.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-92__12__12D__1.0__12D__48.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-91__12__12C__1.0__12C__36.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-91__12__12C__1.0__12C__36.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-90__12__12B__1.0__12B__24.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-90__12__12B__1.0__12B__24.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-89__12__12A__1.0__12A__12.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-89__12__12A__1.0__12A__12.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-88__12__11H__1.0__11H__95.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-88__12__11H__1.0__11H__95.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-87__12__11G__1.0__11G__83.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-87__12__11G__1.0__11G__83.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-86__12__11F__1.0__11F__71.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-86__12__11F__1.0__11F__71.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-85__12__11E__1.0__11E__59.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-85__12__11E__1.0__11E__59.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-84__12__11D__1.0__11D__47.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-84__12__11D__1.0__11D__47.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-83__12__11C__1.0__11C__35.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-83__12__11C__1.0__11C__35.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-82__12__11B__1.0__11B__23.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-82__12__11B__1.0__11B__23.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-81__12__11A__1.0__11A__11.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-81__12__11A__1.0__11A__11.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-80__12__10H__1.0__10H__94.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-80__12__10H__1.0__10H__94.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-79__12__10G__1.0__10G__82.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-79__12__10G__1.0__10G__82.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-78__12__10F__1.0__10F__70.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-78__12__10F__1.0__10F__70.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-59__22__8C__1.0__8C__32.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-59__22__8C__1.0__8C__32.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-58__22__8B__1.0__8B__20.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-58__22__8B__1.0__8B__20.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-57__22__8A__1.0__8A__8.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-57__22__8A__1.0__8A__8.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-56__22__7H__1.0__7H__91.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-56__22__7H__1.0__7H__91.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-36__12__5D__1.0__5D__41.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-36__12__5D__1.0__5D__41.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-35__12__5C__1.0__5C__29.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-35__12__5C__1.0__5C__29.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-34__12__5B__1.0__5B__17.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-34__12__5B__1.0__5B__17.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-33__12__5A__1.0__5A__5.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-33__12__5A__1.0__5A__5.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-32__12__4H__1.0__4H__88.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-32__12__4H__1.0__4H__88.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-31__12__4G__1.0__4G__76.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-31__12__4G__1.0__4G__76.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-30__12__4F__1.0__4F__64.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-30__12__4F__1.0__4F__64.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-29__12__4E__1.0__4E__52.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-29__12__4E__1.0__4E__52.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-28__12__4D__1.0__4D__40.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-28__12__4D__1.0__4D__40.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-27__12__10D__3.0__10D__28.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-27__12__10D__3.0__10D__28.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-26__12__4B__1.0__4B__16.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-26__12__4B__1.0__4B__16.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-25__12__4A__1.0__4A__4.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-25__12__4A__1.0__4A__4.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-24__12__3H__1.0__3H__87.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-24__12__3H__1.0__3H__87.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-23__12__3G__1.0__3G__75.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-23__12__3G__1.0__3G__75.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-22__12__3F__1.0__3F__63.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-22__12__3F__1.0__3F__63.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-37__12__5E__1.0__5E__53.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-37__12__5E__1.0__5E__53.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-94__12__7D__2.0__7D__72.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-94__12__7D__2.0__7D__72.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-38__12__5F__1.0__5F__65.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-38__12__5F__1.0__5F__65.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-40__12__5H__1.0__5H__89.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-40__12__5H__1.0__5H__89.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-55__22__7G__1.0__7G__79.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-55__22__7G__1.0__7G__79.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-54__22__7F__1.0__7F__67.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-54__22__7F__1.0__7F__67.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-53__22__7E__1.0__7E__55.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-53__22__7E__1.0__7E__55.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-52__22__7D__1.0__7D__43.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-52__22__7D__1.0__7D__43.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-51__22__7C__1.0__7C__31.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-51__22__7C__1.0__7C__31.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-50__22__7B__1.0__7B__19.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-50__22__7B__1.0__7B__19.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-49__22__7A__1.0__7A__7.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-49__22__7A__1.0__7A__7.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-48__12__6H__1.0__6H__90.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-48__12__6H__1.0__6H__90.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-47__12__6G__1.0__6G__78.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-47__12__6G__1.0__6G__78.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-46__12__6F__1.0__6F__66.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-46__12__6F__1.0__6F__66.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-45__12__6E__1.0__6E__54.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-45__12__6E__1.0__6E__54.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-44__12__10E__3.0__10E__42.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-44__12__10E__3.0__10E__42.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-43__12__6C__1.0__6C__30.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-43__12__6C__1.0__6C__30.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-42__12__6B__1.0__6B__18.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-42__12__6B__1.0__6B__18.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-41__12__6A__1.0__6A__6.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-41__12__6A__1.0__6A__6.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-39__12__5G__1.0__5G__77.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-39__12__5G__1.0__5G__77.0__ITS
RLA__seq230710_GW4I8__LP__DX__T-150621-c-93__12__7C__2.0__7C__60.0__ITS,seq230710_GW4I8,LP__DX__T-150621-c-93__12__7C__2.0__7C__60.0__ITS
RLA__seq230714_FWU63__LP__DX__T-150621-c-mystery__7C__2.0__7C__223.0__16S,seq230714_FWU63,LP__DX__T-150621-c-mystery__7C__2.0__7C__223.0__16S
RLA__seq230714_FWU63__LP__DX__T-150621-c-143__21__7A__2.0__7A__199.0__16S,seq230714_FWU63,LP__DX__T-150621-c-143__21__7A__2.0__7A__199.0__16S
RLA__seq230714_FWU63__LP__DX__T-150621-c-48__12__6H__1.0__6H__282.0__16S,seq230714_FWU63,LP__DX__T-150621-c-48__12__6H__1.0__6H__282.0__16S
RLA__seq230714_FWU63__LP__DX__T-150621-c-47__12__6G__1.0__6G__270.0__16S,seq230714_FWU63,LP__DX__T-150621-c-47__12__6G__1.0__6G__270.0__16S
RLA__seq230714_FWU63__LP__DX__T-150621-c-46__12__6F__1.0__6F__258.0__16S,seq230714_FWU63,LP__DX__T-150621-c-46__12__6F__1.0__6F__258.0__16S
RLA__seq230714_FWU63__LP__DX__T-150621-c-45__12__6E__1.0__6E__246.0__16S,seq230714_FWU63,LP__DX__T-150621-c-45__12__6E__1.0__6E__246.0__16S
RLA__seq230714_FWU63__LP__DX__T-150621-c-144__21__7B__2.0__7B__211.0__16S,seq230714_FWU63,LP__DX__T-150621-c-144__21__7B__2.0__7B__211.0__16S
RLA__seq230714_FWU63__LP__DX__T-150621-c-43__12__6C__1.0__6C__222.0__16S,seq230714_FWU63,LP__DX__T-150621-c-43__12__6C__1.0__6C__222.0__16S
RLA__seq230714_FWU63__LP__DX__T-150621-c-49__22__7A__1.0__7A__199.0__16S,seq230714_FWU63,LP__DX__T-150621-c-49__22__7A__1.0__7A__199.0__16S
RLA__seq230714_FWU63__LP__DX__T-150621-c-42__12__6B__1.0__6B__210.0__16S,seq230714_FWU63,LP__DX__T-150621-c-42__12__6B__1.0__6B__210.0__16S
RLA__seq230714_FWU63__LP__DX__T-150621-c-40__12__5H__1.0__5H__281.0__16S,seq230714_FWU63,LP__DX__T-150621-c-40__12__5H__1.0__5H__281.0__16S
RLA__seq230714_FWU63__LP__DX__T-150621-c-39__12__5G__1.0__5G__269.0__16S,seq230714_FWU63,LP__DX__T-150621-c-39__12__5G__1.0__5G__269.0__16S
RLA__seq230714_FWU63__LP__DX__T-150621-c-38__12__5F__1.0__5F__257.0__16S,seq230714_FWU63,LP__DX__T-150621-c-38__12__5F__1.0__5F__257.0__16S
