run_ID,seq_sample_ID,forward_fq,reverse_fq
seq260612_DR8PG,T-2023-ITS-c-P2-pos,DR8PG2-T-2023-ITS-c-P2-pos_S94_L001_R1_001.fastq.gz,DR8PG2-T-2023-ITS-c-P2-pos_S94_L001_R2_001.fastq.gz
seq260612_DR8PG,T-2023-ITS-s-P2-neg,DR8PG2-T-2023-ITS-s-P2-neg_S277_L001_R1_001.fastq.gz,DR8PG2-T-2023-ITS-s-P2-neg_S277_L001_R2_001.fastq.gz
seq260612_DR8PG,T-2023-ITS-s-P2-pos,DR8PG2-T-2023-ITS-s-P2-pos_S278_L001_R1_001.fastq.gz,DR8PG2-T-2023-ITS-s-P2-pos_S278_L001_R2_001.fastq.gz
seq260612_DR8PG,T-270623-ITS-c-100,DR8PG2-T-270623-ITS-c-100_S8_L001_R1_001.fastq.gz,DR8PG2-T-270623-ITS-c-100_S8_L001_R2_001.fastq.gz
seq260612_DR8PG,T-270623-ITS-c-101,DR8PG2-T-270623-ITS-c-101_S9_L001_R1_001.fastq.gz,DR8PG2-T-270623-ITS-c-101_S9_L001_R2_001.fastq.gz
seq260612_DR8PG,T-270623-ITS-c-102,DR8PG2-T-270623-ITS-c-102_S10_L001_R1_001.fastq.gz,DR8PG2-T-270623-ITS-c-102_S10_L001_R2_001.fastq.gz
seq260612_DR8PG,T-270623-ITS-c-103,DR8PG2-T-270623-ITS-c-103_S11_L001_R1_001.fastq.gz,DR8PG2-T-270623-ITS-c-103_S11_L001_R2_001.fastq.gz
seq260612_DR8PG,T-270623-ITS-c-104,DR8PG2-T-270623-ITS-c-104_S12_L001_R1_001.fastq.gz,DR8PG2-T-270623-ITS-c-104_S12_L001_R2_001.fastq.gz
seq260612_DR8PG,T-270623-ITS-c-105,DR8PG2-T-270623-ITS-c-105_S13_L001_R1_001.fastq.gz,DR8PG2-T-270623-ITS-c-105_S13_L001_R2_001.fastq.gz
seq260612_DR8PG,T-270623-ITS-c-106,DR8PG2-T-270623-ITS-c-106_S14_L001_R1_001.fastq.gz,DR8PG2-T-270623-ITS-c-106_S14_L001_R2_001.fastq.gz
seq260612_DR8PG,T-270623-ITS-c-107,DR8PG2-T-270623-ITS-c-107_S15_L001_R1_001.fastq.gz,DR8PG2-T-270623-ITS-c-107_S15_L001_R2_001.fastq.gz
seq260612_DR8PG,T-270623-ITS-c-108,DR8PG2-T-270623-ITS-c-108_S16_L001_R1_001.fastq.gz,DR8PG2-T-270623-ITS-c-108_S16_L001_R2_001.fastq.gz
seq260612_DR8PG,T-270623-ITS-c-93,DR8PG2-T-270623-ITS-c-93_S1_L001_R1_001.fastq.gz,DR8PG2-T-270623-ITS-c-93_S1_L001_R2_001.fastq.gz
seq260612_DR8PG,T-270623-ITS-c-94,DR8PG2-T-270623-ITS-c-94_S2_L001_R1_001.fastq.gz,DR8PG2-T-270623-ITS-c-94_S2_L001_R2_001.fastq.gz
seq260612_DR8PG,T-270623-ITS-c-95,DR8PG2-T-270623-ITS-c-95_S3_L001_R1_001.fastq.gz,DR8PG2-T-270623-ITS-c-95_S3_L001_R2_001.fastq.gz
seq260612_DR8PG,T-270623-ITS-c-96,DR8PG2-T-270623-ITS-c-96_S4_L001_R1_001.fastq.gz,DR8PG2-T-270623-ITS-c-96_S4_L001_R2_001.fastq.gz
seq260612_DR8PG,T-270623-ITS-c-97,DR8PG2-T-270623-ITS-c-97_S5_L001_R1_001.fastq.gz,DR8PG2-T-270623-ITS-c-97_S5_L001_R2_001.fastq.gz
seq260612_DR8PG,T-270623-ITS-c-98,DR8PG2-T-270623-ITS-c-98_S6_L001_R1_001.fastq.gz,DR8PG2-T-270623-ITS-c-98_S6_L001_R2_001.fastq.gz
seq260612_DR8PG,T-270623-ITS-c-99,DR8PG2-T-270623-ITS-c-99_S7_L001_R1_001.fastq.gz,DR8PG2-T-270623-ITS-c-99_S7_L001_R2_001.fastq.gz
seq260612_DR8PG,T-300523-ITS-c-100A-1,DR8PG2-T-300523-ITS-c-100A-1_S38_L001_R1_001.fastq.gz,DR8PG2-T-300523-ITS-c-100A-1_S38_L001_R2_001.fastq.gz
seq260612_DR8PG,T-300523-ITS-c-104A-1,DR8PG2-T-300523-ITS-c-104A-1_S39_L001_R1_001.fastq.gz,DR8PG2-T-300523-ITS-c-104A-1_S39_L001_R2_001.fastq.gz
seq260612_DR8PG,T-300523-ITS-c-107A-1,DR8PG2-T-300523-ITS-c-107A-1_S40_L001_R1_001.fastq.gz,DR8PG2-T-300523-ITS-c-107A-1_S40_L001_R2_001.fastq.gz
seq260612_DR8PG,T-300523-ITS-c-10A-1,DR8PG2-T-300523-ITS-c-10A-1_S20_L001_R1_001.fastq.gz,DR8PG2-T-300523-ITS-c-10A-1_S20_L001_R2_001.fastq.gz
seq260612_DR8PG,T-300523-ITS-c-25A-1,DR8PG2-T-300523-ITS-c-25A-1_S21_L001_R1_001.fastq.gz,DR8PG2-T-300523-ITS-c-25A-1_S21_L001_R2_001.fastq.gz
seq260612_DR8PG,T-300523-ITS-c-26A-1,DR8PG2-T-300523-ITS-c-26A-1_S22_L001_R1_001.fastq.gz,DR8PG2-T-300523-ITS-c-26A-1_S22_L001_R2_001.fastq.gz
seq260612_DR8PG,T-300523-ITS-c-28A-1,DR8PG2-T-300523-ITS-c-28A-1_S23_L001_R1_001.fastq.gz,DR8PG2-T-300523-ITS-c-28A-1_S23_L001_R2_001.fastq.gz
seq260612_DR8PG,T-300523-ITS-c-35A-1,DR8PG2-T-300523-ITS-c-35A-1_S24_L001_R1_001.fastq.gz,DR8PG2-T-300523-ITS-c-35A-1_S24_L001_R2_001.fastq.gz
seq260612_DR8PG,T-300523-ITS-c-3A-1,DR8PG2-T-300523-ITS-c-3A-1_S17_L001_R1_001.fastq.gz,DR8PG2-T-300523-ITS-c-3A-1_S17_L001_R2_001.fastq.gz
seq260612_DR8PG,T-300523-ITS-c-51A-1,DR8PG2-T-300523-ITS-c-51A-1_S25_L001_R1_001.fastq.gz,DR8PG2-T-300523-ITS-c-51A-1_S25_L001_R2_001.fastq.gz
seq260612_DR8PG,T-300523-ITS-c-53A-1,DR8PG2-T-300523-ITS-c-53A-1_S26_L001_R1_001.fastq.gz,DR8PG2-T-300523-ITS-c-53A-1_S26_L001_R2_001.fastq.gz
seq260612_DR8PG,T-300523-ITS-c-55A-1,DR8PG2-T-300523-ITS-c-55A-1_S27_L001_R1_001.fastq.gz,DR8PG2-T-300523-ITS-c-55A-1_S27_L001_R2_001.fastq.gz
seq260612_DR8PG,T-300523-ITS-c-59A-1,DR8PG2-T-300523-ITS-c-59A-1_S28_L001_R1_001.fastq.gz,DR8PG2-T-300523-ITS-c-59A-1_S28_L001_R2_001.fastq.gz
seq260612_DR8PG,T-300523-ITS-c-5A-1,DR8PG2-T-300523-ITS-c-5A-1_S18_L001_R1_001.fastq.gz,DR8PG2-T-300523-ITS-c-5A-1_S18_L001_R2_001.fastq.gz
seq260612_DR8PG,T-300523-ITS-c-61A-1,DR8PG2-T-300523-ITS-c-61A-1_S29_L001_R1_001.fastq.gz,DR8PG2-T-300523-ITS-c-61A-1_S29_L001_R2_001.fastq.gz
seq260612_DR8PG,T-300523-ITS-c-66A-1,DR8PG2-T-300523-ITS-c-66A-1_S30_L001_R1_001.fastq.gz,DR8PG2-T-300523-ITS-c-66A-1_S30_L001_R2_001.fastq.gz
seq260612_DR8PG,T-300523-ITS-c-68A-1,DR8PG2-T-300523-ITS-c-68A-1_S31_L001_R1_001.fastq.gz,DR8PG2-T-300523-ITS-c-68A-1_S31_L001_R2_001.fastq.gz
